Country,CountryName,Year,INVESTMENT,CAPITAL,GDP,HC_index,LABOR,TFP,TFP_Growth,GDP_Growth,AI_Patents,TFP_Change,Efficiency_Change,Technical_Change,FDI_inflows,FIN_credit_financial,FIN_credit_private,FIN_deposits,GDPPC_constant2015,GDPPC_ppp,GOV_consumption,GOV_expense,INF_broadband,INF_internet,INF_mobile,INF_telephone,INST_rule_of_law,OPEN_trade,URB_urban_pop,LNPGDP_constant2015,LNPGDP_ppp,LN_AI_Patents,LN_HC_index,AI_Patents_L1,LN_AI_Patents_L1,AI_Patents_L2,LN_AI_Patents_L2,AI_Patent_Stock,LN_AI_Patent_Stock,AI_x_RL,AI_x_MOBILE,AI_x_BROADBAND
CRI,Costa Rica,2002,5942261892.33813,61158182959.02087,32563086627.9419,2.47273755073547,1564320.0,285.48882261154245,-0.41089174851746124,3.416876390410617,1.0,1.0092296254518576,0.999999999999994,1.0092296254518636,4.36202694033196,,,18.57645,7989.55926102157,14495.9925105457,14.6890642516559,24.5949165130501,0.220551,19.8949,12.3286,25.5,0.554997205734253,80.4139443360039,61.2787633575946,8.98589087591492,9.581627511626012,0.6931471805599453,0.9053258570423754,0.0,0.0,0.0,0.0,3.0,1.3862943611198906,0.3846947483733454,8.545534330251341,0.15287430381967648
CRI,Costa Rica,2003,6265122962.12942,64365396773.199234,33968893647.7095,2.49738550186157,1626001.0,283.43853076239924,-0.7181688692355581,4.317179866362242,1.0,1.0083911444046094,0.9999999999998035,1.0083911444048075,4.48353970316272,,,19.86881,8207.45746763047,14891.3398216888,14.4974654373008,23.6218984320408,0.359478,20.3336,18.805,28.0,0.526866555213928,83.3277075355642,62.4518059303802,9.012798467227745,9.60853510293883,0.6931471805599453,0.9152443853891803,1.0,0.6931471805599453,0.0,0.0,4.0,1.6094379124341003,0.3651960672778649,13.03463273042977,0.24917116217332802
CRI,Costa Rica,2004,6330019568.05737,67477146502.59664,35471881178.9969,2.52227926254272,1641450.0,287.4854272738401,1.4277863001037394,4.4245995965451534,1.0,0.9886368929840283,1.0000000000001987,0.9886368929838318,5.8231265333186,,,21.02791,8445.52914945791,15323.2892201469,13.9764073002574,22.5253860097279,0.665011,20.7923,21.9778,32.0,0.50290322303772,85.2564771965872,63.6596013546005,9.041392485592498,9.637129121303584,0.6931471805599453,0.9251629620004632,1.0,0.6931471805599453,1.0,0.6931471805599453,5.0,1.791759469228055,0.3485859511431049,15.233850104910365,0.46095049969134977
CRI,Costa Rica,2005,6620428510.36674,70723717687.83354,36882479548.0029,2.54742097854614,1761616.0,279.0387726112659,-2.938115765613558,3.9766663681801484,1.0,1.0086532407031523,0.9999999999999982,1.008653240703154,7.62843539507747,46.5679335590554,35.860219133817,22.18225,8655.33965418585,15703.9624720506,13.5128811924967,22.6463628110638,1.05401,22.07,25.8447,32.6,0.497263669967651,89.2226638923224,64.8998632216384,9.065931710535946,9.661668346247035,0.6931471805599453,0.9350814664172051,1.0,0.6931471805599453,1.0,0.6931471805599453,6.0,1.9459101490553132,0.3446769108329684,17.91418093741762,0.7305840597819878
CRI,Costa Rica,2006,7128549775.76885,74316081579.21071,39584746492.4417,2.5419225692749,1812274.0,289.36624720645796,3.701089457406481,7.326695432506858,3.0,1.0000000000000004,1.000000000000001,0.9999999999999993,7.92850433097117,46.4903374971683,37.8629840925686,23.69852,9160.29437453236,16620.1356432064,13.1650410564006,21.6012303285134,1.92827,25.1,33.409,30.8,0.38971409201622,89.8145546136931,66.1703051228767,9.122633594109477,9.718370229820563,1.3862943611198906,0.9329207117505766,1.0,0.6931471805599453,1.0,0.6931471805599453,9.0,2.302585092994046,0.540258448211044,46.314708310654424,2.673149827716651
CRI,Costa Rica,2007,8481899159.34942,79082176659.5996,42836685662.1245,2.53643584251404,1913024.0,296.22693930344093,2.3709372337707313,8.215131983486913,3.0,0.9999999999998648,0.9999999999997295,1.0000000000001352,8.33742597856098,49.725889905144,43.7723776439847,23.61982,9779.51149389818,17743.6227382356,12.8052686650694,21.1608078593404,2.16883,28.4,34.4323,32.8,0.354344755411148,86.4565958439349,67.4686406496983,9.188044812282183,9.78378144799327,1.3862943611198906,0.930759883998444,3.0,1.3862943611198906,1.0,0.6931471805599453,12.0,2.5649493574615367,0.49122613631888135,47.7333033303884,3.006636799227652
CRI,Costa Rica,2008,9303668777.17325,84431736603.79286,44866362740.5382,2.53096103668213,1950284.0,299.87806811125574,1.232544486467102,4.738174877540335,1.0,1.0000000000001323,1.000000000000265,0.9999999999998674,7.90900698278232,55.2754785679689,49.3806062420387,22.69653,10104.9092039691,18334.0135988616,13.5774747362871,21.6689393887611,2.47607,32.29,42.4898,32.4,0.453689336776733,86.4015127113254,68.7925833934861,9.220776644539471,9.816513280250561,0.6931471805599453,0.9285990870083515,3.0,1.3862943611198906,3.0,1.3862943611198906,13.0,2.639057329615259,0.314473484636904,29.451685072555964,1.7162809393690637
CRI,Costa Rica,2009,8129642844.6336,88339792618.23682,44474474828.8682,2.52549815177918,1950014.0,293.0258856459565,-2.28498953206443,-0.8734559427878819,4.0,0.9999999999999505,0.999999999999901,1.0000000000000495,5.25151067245965,56.6654356400141,47.6533510789576,24.87585,9883.67567046297,17932.6147807275,15.7481281178918,24.7449925071916,4.05917,34.33,43.3424,33.3,0.578809499740601,69.7593177251535,70.1398469456228,9.19863975297876,9.79437638868985,1.6094379124341003,0.9264383311019765,1.0,0.6931471805599453,3.0,1.3862943611198906,17.0,2.8903717578961645,0.9315579529595388,69.75690177588375,6.532982091015127
CRI,Costa Rica,2010,8477268214.47784,92400071201.80281,46858459461.2317,2.5200469493866,1907507.0,308.7337424213048,5.3605696782457635,5.360343526341227,5.0,1.0000000000000513,1.0000000000001026,0.9999999999999487,5.06371170213526,54.7924339896472,44.3141331651118,24.82702,10285.0856660419,18660.9198222783,16.6207106449752,25.6136283336954,8.69766,36.5,68.6655,23.3,0.535760879516602,67.512089684107,71.5081448974915,9.238450131273751,9.834186766984844,1.791759469228055,0.9242775320587506,4.0,1.6094379124341003,1.0,0.6931471805599453,22.0,3.1354942159291497,0.9599546291158227,123.032059834279,15.584114665126085
CRI,Costa Rica,2011,8752190773.02879,96532258414.74146,48921712048.582,2.54592204093933,1897319.0,316.42860512343333,2.49239446319669,4.4031592397042685,2.0,0.9999999999999675,0.9999999999999349,1.0000000000000326,6.39172539644787,58.2940554034161,46.0200427541641,24.36503,10612.4694861141,19254.9142153099,16.9618362201618,25.3785207083222,9.10623,39.2122,90.0915,22.4,0.443259000778198,68.6391465074016,72.8426586679914,9.269784955337645,9.86552159104874,1.0986122886681096,0.934492879454046,5.0,1.791759469228055,4.0,1.6094379124341003,24.0,3.2188758248682006,0.4869697853176755,98.975629004543,10.0042161814382
CRI,Costa Rica,2012,9503607836.89642,101209253330.9008,51310359848.0341,2.56810927391052,2061815.9999999998,307.515329555426,-2.816836222670338,4.882592410257525,1.0,1.0049602041399426,1.0000000000000702,1.004960204139872,5.70866124854743,59.3065249088479,47.4513205823866,23.58974,11001.5192856576,19960.7933253035,16.7900477033521,25.9446831618072,9.61836,47.5,115.312,21.3,0.528911471366882,67.0485392950976,73.3895020668217,9.305788659121214,9.901525294832302,0.6931471805599453,0.9431699370682389,2.0,1.0986122886681096,5.0,1.791759469228055,25.0,3.258096538021482,0.3666134951437665,79.92818768472841,6.666939115610555
CRI,Costa Rica,2013,9963385738.51573,106112176402.87149,52590433317.5191,2.5858325958252,2097462.0,305.20910955085094,-0.7499528585807824,2.494766112099356,2.0,1.008195727780008,0.9999999999999849,1.0081957277800233,6.29127735209415,64.009233882082,49.7299243611404,24.53415,11151.1437869768,20232.2670799446,17.1301891401507,26.5177395774488,10.2813,45.96,150.801,20.5,0.563855290412903,64.0664105879442,73.9431776192863,9.319297353418754,9.91503398912984,1.0986122886681096,0.9500475434612392,1.0,0.6931471805599453,2.0,1.0986122886681096,27.0,3.332204510175204,0.619458351078141,165.67183174343958,11.295162523483434
CRI,Costa Rica,2014,10351214623.1167,111157782205.8446,54453244250.7631,2.60367846488953,2145535.0,305.01056546332455,-0.06505182227967143,3.542109877659927,3.0,1.009306014974298,1.0000000000000082,1.0093060149742898,6.23293662208767,68.7577700808367,53.0984453119684,25.12701,11422.6735793176,20724.9217693423,17.0113032501812,26.7358581094094,10.8312,53.0,147.267,18.5,0.583374798297882,65.1912420532368,74.4866963181212,9.343355569585269,9.939092205296362,1.3862943611198906,0.9569252393373897,2.0,1.0986122886681096,1.0,0.6931471805599453,30.0,3.4339872044851463,0.8087291932998073,204.1554116790429,15.01523148416176
CRI,Costa Rica,2015,10717714717.4987,116317607813.05107,56441920820.5194,2.62164735794067,2137792.0,310.5096164255131,1.8029050743980868,3.6520809680286925,2.0,0.9999999999999949,0.9999999999999898,1.000000000000005,5.23639457671538,72.3537470412759,55.1272484302097,26.24996,11714.7105980732,21254.7840932049,16.9602419140685,28.5548940715519,11.5951,59.763,156.404,17.8,0.492798924446106,60.753561939521,75.0198195767549,9.368600647100541,9.96433728281163,1.0986122886681096,0.9638028827574135,3.0,1.3862943611198906,2.0,1.0986122886681096,32.0,3.4965075614664802,0.5413949542389194,171.827356396847,12.738519348335597
CRI,Costa Rica,2016,11360656068.2955,121862383490.69402,58814921621.3159,2.63974022865295,2072882.9999999998,323.32906860511855,4.128520181493522,4.20432325175899,2.0,0.9999999999999857,0.9999999999999714,1.0000000000000144,4.45296211770326,77.0030428360868,58.6380537725523,26.88132,12084.4351325634,21925.6000803999,16.7086790790549,27.1467334171331,13.131,65.8804,171.166,17.2,0.431041657924652,62.1784781768295,75.5423088085047,9.399673550842316,9.995410186553407,1.0986122886681096,0.9706805140792817,2.0,1.0986122886681096,3.0,1.3862943611198906,34.0,3.5553480614894135,0.47354766232389833,188.04507100216563,14.425877962500946
CRI,Costa Rica,2017,11369574479.9032,127138838796.0625,61260269007.514,2.65795803070068,2118331.0,325.70862096276977,0.7359537352817913,4.157698962760925,2.0,0.9911476860017676,1.0000000000000058,0.9911476860017618,4.83327522078441,79.1535437401927,59.6859060134447,25.83607,12468.5654531709,22622.5534502517,16.3581746478518,25.3967283752901,15.1438,71.5817,179.931,16.6,0.42886871099472,65.0719537438815,76.0539254265608,9.430965992214544,10.026702627925633,1.0986122886681096,0.977558170362285,2.0,1.0986122886681096,2.0,1.0986122886681096,36.0,3.6109179126442243,0.4711604361240514,197.67440771234163,16.637164777132117
CRI,Costa Rica,2018,11552889634.9592,132334786491.21857,62862779082.5908,2.67630171775818,2201777.0,319.96848650348153,-1.7623526335658113,2.6159044043378987,11.0,1.0079182871714565,1.0000000000000193,1.007918287171437,4.829438721344,79.9377214914048,60.3044594653273,26.59702,12679.5253643016,23005.3121471794,16.1957338928329,28.9192248274544,16.8377,73.4797,171.357,15.5,0.467835366725922,66.945342016636,76.5544308439668,9.447743795453215,10.043480431164301,2.4849066497880004,0.9844358854461726,2.0,1.0986122886681096,2.0,1.0986122886681096,47.0,3.8712010109078907,1.1625272137832514,425.80614878772235,41.84011269713542
CRI,Costa Rica,2019,10609590131.5992,136327637298.25684,64382494195.8,2.6947717666626,2260413.0,317.3964532250017,-0.8038395613850002,2.4175118176251287,5.0,1.0028410976438547,0.9999999999999774,1.0028410976438773,4.22094016659811,78.5386590198214,56.1781065050747,27.3827,12877.650101079,23364.783127574,16.7512009792355,29.4571247516698,18.0963,81.2026,146.212,12.8,0.529464185237885,65.7605300176622,77.0435864735963,9.463248537444727,10.058985173155818,1.791759469228055,0.991313513079987,11.0,2.4849066497880004,2.0,1.0986122886681096,52.0,3.970291913552122,0.9486724675170973,261.9767355147724,32.42421688299165
CRI,Costa Rica,2020,10252022654.1773,139763278087.5213,61631202097.7205,2.71336936950684,2024586.0,322.11705167630475,1.4872877133118356,-4.273354321614631,8.0,1.0000000000000215,1.0000000000000433,0.9999999999999782,3.37043523313038,90.0895284927395,60.1355330868079,37.64637,12242.2098908533,22211.8613921698,17.7047320692606,31.8896416509747,19.7191,80.5302,149.223,11.1,0.498832434415817,60.1398862509533,77.5211537281257,9.412645086408077,10.008381722119166,2.1972245773362196,0.9981911724031726,5.0,1.791759469228055,11.0,2.4849066497880004,60.0,4.110873864173311,1.0960468848708909,327.87644310384275,43.32729116295065
CRI,Costa Rica,2021,11055185810.0793,143830299993.22455,66522107766.4296,2.70895266532898,2122234.0,334.1810516148558,3.7452223891190073,7.935762247431488,20.0,0.9999999999999906,0.9999999999999811,1.0000000000000095,5.53072986406838,89.7356962841669,56.5895695811113,41.08471,13146.6927918465,23852.9253020002,16.5307979779817,30.8245979700277,20.9243,82.749,154.831,9.95,0.423667222261429,70.7816423027085,77.9868940200009,9.483925507255908,10.079662142966995,3.044522437723423,0.9965620898343841,8.0,2.1972245773362196,5.0,1.791759469228055,80.0,4.394449154672439,1.289864364302877,471.3864535551553,63.70450084365622
CRI,Costa Rica,2022,11216193280.4422,147854978274.0055,69549856033.0247,2.70455527305603,2235855.0,334.8520633021808,0.20079285886571707,4.5514917795840715,7.0,1.000000000000006,1.000000000000012,0.999999999999994,5.4175310653788,80.0791308546679,52.6621990605343,,13686.1614090822,24831.7193480342,15.3958787283636,28.7616125185152,21.7576,82.598,154.989,9.67,0.435932785272598,82.2275325353143,78.4405687613972,9.524140485179723,10.119877120890814,2.0794415416798357,0.9949374895603366,20.0,3.044522437723423,8.0,2.1972245773362196,87.0,4.477336814478207,0.906496743076036,322.2905651034161,45.24365728725319
CRI,Costa Rica,2023,12180565513.4389,152642794873.7441,73105190307.8725,2.70017671585083,2163953.0,355.9143479717433,6.290026844050023,5.111921832245914,2.0,0.9999999999999966,0.9999999999999931,1.0000000000000036,5.4191807109794,77.0447187551087,51.1196932765605,,14318.8389652137,25979.6286150717,14.873493459823,28.9089243953107,22.5231,85.3951,145.789,13.3,0.389316648244858,72.4719990801769,78.8819393641702,9.569331359379445,10.165067995090533,1.0986122886681096,0.9933172211836272,7.0,2.0794415416798357,20.0,3.044522437723423,89.0,4.499809670330265,0.4277080539448808,160.165586952635,24.744154438900697
CRI,Costa Rica,2024,12703425014.0414,157714080144.0983,76264229553.4307,2.6958052473390617,2258250.0,357.41014614281573,0.4202691404818548,4.32122429646149,5.0,1.000000000000006,1.0000000000000122,0.9999999999999938,5.55680052586902,77.2677863043723,51.9611237199592,,14866.5823676109,26973.4361580719,14.6784974511479,,,,,,,71.3310137687617,79.3107672397967,9.606871178983896,10.202607814694982,1.791759469228055,0.9916969528069178,2.0,1.0986122886681096,7.0,2.0794415416798357,94.0,4.553876891600541,,,
MEX,Mexico,1992,160425810266.289,2071422593094.483,716775997861.725,2.22630405426025,31407743.0,279.0523101370106,,,17.0,,,,1.20966687256407,,,23.70018,8330.26426802488,17796.4059642863,9.94287452110455,13.3620544020174,,0.0173,0.367849584,7.85,,35.553495904112,72.2406081339013,9.027650459510593,9.786751803774433,2.8903717578961645,0.8003428357358414,,,,,17.0,2.8903717578961645,,1.0632220487474529,
MEX,Mexico,1993,158431473392.421,2126282936832.1797,737325961811.202,2.24937796592712,32566874.0,275.9606284188306,-1.1079219221163283,2.8669994546108413,29.0,1.0005813813610809,0.9999999999999793,1.0005813813611015,0.827862094071089,,,20.03878,8411.79621338297,17970.5871849494,8.57734983797047,10.2683902740318,,0.0283,0.445630607,8.69,,26.1631235736702,72.6055064486481,9.03739031082574,9.796491655089582,3.4011973816621555,0.8106537184063856,17.0,2.8903717578961645,,,46.0,3.8501476017100584,,1.515677653716917,
MEX,Mexico,1994,179280255624.9,2199249045615.4707,769725007521.97,2.27269101142883,33420497.0,278.0865014437978,0.770353741092622,4.394127887641641,48.0,0.9806992149980815,0.9999999999994527,0.9806992149986183,1.98196140419983,,,21.11911,8623.48043007968,18422.819927556,8.97501349673226,10.4048304675777,,0.0433,0.644573077,9.51,,29.1584721341582,72.9565584912625,9.062244044357938,9.821345388621781,3.8918202981106265,0.8209645969712335,29.0,3.4011973816621555,17.0,2.8903717578961645,94.0,4.553876891600541,,2.5085625846842237,
MEX,Mexico,1995,118512320857.187,2207798914191.884,724231953299.776,2.29624581336975,34294154.0,255.23301187203373,-8.218122581682664,-5.910299623582837,51.0,1.0843575578523426,1.0000000000004006,1.0843575578519082,2.50587999844817,,,21.79778,7970.64038496182,17028.1215003697,8.04099372436735,11.2843739325154,,0.103,0.765273175,9.69,,43.6658317263397,73.2962313883119,8.98352011798701,9.742621462250852,3.9512437185814275,0.8312755342988297,48.0,3.8918202981106265,29.0,3.4011973816621555,145.0,4.983606621708336,,3.0237808257176155,
MEX,Mexico,1996,140521988841.382,2237930957323.6714,769266848274.163,2.32004451751709,35163744.0,263.6915720073743,3.31405411600183,6.21829715869302,91.0,0.9633703176579979,1.0000000000001603,0.9633703176578434,2.12551917782763,,,20.58396,8320.65295694833,17775.8727869147,7.66513804599418,11.1115718036612,,0.2,1.115775127,9.55,-0.726646363735199,47.7678235339067,73.6269922663634,9.026496011138272,9.78559735540211,4.5217885770490405,0.8415863740790726,51.0,3.9512437185814275,48.0,3.8918202981106265,236.0,5.4680601411351315,-3.285741227092045,5.045299223824043,
MEX,Mexico,1997,162213910259.847,2288248319717.335,824645415966.33,2.3440899848938,36800377.0,270.4916669165284,2.5788063142814233,7.198876152847067,161.0,0.9677897782889343,0.9999999999999967,0.9677897782889375,2.4510099356897,32.2989342385386,20.3129090763085,25.89208,8770.84481553539,18737.6426443231,7.85051211515208,11.6803142419908,,0.627,1.868165056,9.84,,46.4918755715735,73.9513082519844,9.079188410890447,9.838289755154289,5.087596335232384,0.8518972604377221,91.0,4.5217885770490405,51.0,3.9512437185814275,397.0,5.986452005284438,,9.504469692514801,
MEX,Mexico,1998,179539183581.628,2353375087313.096,875650385843.31,2.36838483810425,37464290.0,279.2501944005235,3.2380027022044677,6.185078930828936,167.0,0.9604199183366343,1.0000000000000147,0.9604199183366202,2.28836855124077,29.4790902748526,17.9317776437342,24.68065,9161.89527783381,19573.0654539328,8.03111070015044,10.5415915970242,,1.27,3.534421225,10.4,-0.532132267951965,48.0318841400179,74.2716464717421,9.122808344326115,9.881909688589959,5.123963979403259,0.8622082199087716,161.0,5.087596335232384,91.0,4.5217885770490405,564.0,6.336825731146441,-2.726626573264032,18.11024704493834,
MEX,Mexico,1999,187716675086.389,2423423008033.8306,899774820109.764,2.39293122291565,37826980.0,280.3547250376311,0.39553442012054685,2.7550303930055975,219.0,0.988127741170862,0.9999999999999802,0.9881277411708815,2.20848433629662,27.6482330637553,15.5385350011939,24.17157,9264.97729259968,19793.2852841045,8.68918618690726,11.3750713431398,,1.86,8.02579566,11.3,,48.0122495761105,74.5904740522037,9.133996687836767,9.89309803210061,5.393627546352361,0.8725190675669683,167.0,5.123963979403259,161.0,5.087596335232384,783.0,6.664409020350408,,43.28815255317123,
MEX,Mexico,2000,196949494283.116,2499201351915.2554,945027051117.631,2.41773200035095,38588417.0,285.6284575566283,1.8810927899607588,5.029283993782641,290.0,0.9757732583123767,0.999999999999875,0.9757732583124987,2.47719212470142,26.717632890503,14.3477809518427,19.31949,9581.96970210753,20470.4937646148,9.03701601445798,12.0964929315521,0.015209,5.08138,14.2741,12.5,-0.42650955915451,49.9104091872497,74.9203113970256,9.16763845547893,9.926739799742768,5.673323267171493,0.8828299107939026,219.0,5.393627546352361,167.0,5.123963979403259,1073.0,6.97914527506881,-2.419726605622338,80.98158364793261,0.08628557357041124
MEX,Mexico,2001,183455616675.338,2557696900994.8306,940766441516.06,2.43708729743958,38338019.0,281.7793414077264,-1.3475954678426105,-0.45084525321599234,257.0,1.0125212420726226,0.9999999999995433,1.0125212420730851,3.77607805696573,25.9046117617241,12.240977233378,20.36242,9398.35074355724,20078.2183908739,9.35531059790458,,0.0499505,7.03802,21.736,13.8,,44.7401090123173,75.2907557567987,9.14828950005139,9.907390844315232,5.552959584921617,0.8908035956837121,290.0,5.673323267171493,219.0,5.393627546352361,1330.0,7.193685818395112,,120.69912953785628,0.27737310774662727
MEX,Mexico,2002,182436664282.011,2612248720227.0996,938540700989.319,2.45659756660461,39090086.0,274.11803454234905,-2.718902963965575,-0.23658800192258855,181.0,1.0271088998133855,1.0000000000005962,1.027108899812773,2.48685750053046,29.2020424762803,14.1782625366026,19.90175,9242.27886130016,19744.7933653416,9.83812245798445,,0.227956,11.9,25.5329,14.7,-0.349208414554596,45.209829259652,75.6840752828994,9.131543764238389,9.890645108502232,5.204006687076795,0.8987772895681898,257.0,5.552959584921617,290.0,5.673323267171493,1511.0,7.321188556739479,-1.8172829245256032,132.8733823404631,1.1862845483592779
MEX,Mexico,2003,185627888061.378,2667264172277.1226,949667522095.5,2.47626376152039,39808134.0,270.7065755164755,-1.2445219197522506,1.1855448670955004,216.0,1.0128200629940405,0.999999999999917,1.0128200629941246,2.37188032095091,30.383872262784,14.6412754628782,20.87461,9221.99666693097,19701.4633876569,10.4980403682373,,0.415981,12.9,29.2272,15.9,-0.377902716398239,48.700416880838,76.046170340551,9.129346851340753,9.888448195604592,5.37989735354046,0.9067508764186706,181.0,5.204006687076795,257.0,5.552959584921617,1727.0,7.454719949364001,-2.033077823846637,157.23933593139773,2.237935081023114
MEX,Mexico,2004,197933783794.994,2731834747458.2603,983527357381.896,2.49608755111694,40737107.0,272.46761935937593,0.6505360424070128,3.565441009468473,219.0,0.9927264258870977,1.0000000000000782,0.9927264258870201,3.06821035154364,29.4656769525924,14.1054932641584,20.66711,9421.28975988024,20127.2242847772,10.0161818460585,,1.01278,14.1,36.8327,17.3,-0.409910470247269,52.0406200335632,76.3274397419019,9.150727275382845,9.909828619646685,5.393627546352361,0.9147245264612995,216.0,5.37989735354046,181.0,5.204006687076795,1946.0,7.5740450053721995,-2.21090440386392,198.66186532653262,5.462558106394744
MEX,Mexico,2005,207723590376.669,2802966600462.016,1004311720993.85,2.51607012748718,42079136.0,268.58951015469347,-1.4233284724990969,2.1132471258634933,260.0,1.0123345023791912,0.9999999999999274,1.0123345023792647,2.74220134218643,29.6537401620658,15.3135908131833,20.93549,9491.51730225718,20277.2552818503,10.0762299851121,,1.81677,17.21,44.5403,18.4,-0.382989525794983,52.5626446517886,76.4748624380269,9.1581537631502,9.91725510741404,5.564520407322694,0.922698211059927,219.0,5.393627546352361,216.0,5.37989735354046,2206.0,7.699389406256737,-2.1311530320770244,247.84540829827498,10.10945374041165
MEX,Mexico,2006,227574925511.635,2890393195950.55,1052569035045.56,2.53621244430542,43378461.0,271.6231713664493,1.1294786643039734,4.805013527468893,309.0,0.9871765388907716,1.000000000000007,0.9871765388907646,2.16893035275929,32.5458666239476,18.3518916727969,20.7747,9813.8280424425,20965.8256074046,9.89214269664029,,2.81575,19.52,51.649,18.5,-0.472546279430389,54.4821160886169,76.4982455683657,9.191547694837743,9.950649039101581,5.736572297479192,0.9306718044801596,260.0,5.564520407322694,219.0,5.393627546352361,2515.0,7.830425617820331,-2.710795895857231,296.2882225925028,16.152753446627035
MEX,Mexico,2007,243503123931.749,2989376660084.771,1074439987409.3,2.55651617050171,44231248.0,269.17418699682344,-0.9016109919142035,2.0778639343872918,300.0,1.005175379793141,1.0000000000000693,1.0051753797930714,2.81398718018792,34.968275159332,20.4394698049344,21.95223,9877.69532644737,21102.2688314629,9.94789283371053,,4.14107,20.81,61.1904,18.4,-0.542932212352753,55.2585243944498,76.5047326234761,9.19803449697713,9.957135841240968,5.707110264748875,0.9386454607679457,309.0,5.736572297479192,260.0,5.564520407322694,2815.0,7.943072717277933,-3.0985740021812127,349.2203599440896,23.633543104043625
MEX,Mexico,2008,259406332218.791,3099314159299.323,1084575522159.75,2.57141518592834,44943527.0,264.5277617989958,-1.726177851475208,0.9433318630376775,286.0,1.0110873142602388,1.0,1.0110873142602388,2.56307995916969,35.094459991698,19.7553753221619,22.27879,9826.3421836048,20992.5602618229,10.2592375010335,,6.82463,21.71,68.2256,18.6,-0.689283549785614,56.3652818862573,76.5090428271033,9.1928220364256,9.95192338068944,5.659482215759621,0.9444564033549906,300.0,5.707110264748875,309.0,5.736572297479192,3101.0,8.039802343736485,-3.900987991627344,386.12156985952964,38.62387211413959
MEX,Mexico,2009,228470336545.8,3172818787880.1567,1016298775551.17,2.58525681495667,45435340.0,243.26644035662164,-8.037463175048455,-6.295250557805165,115.0,1.0849683225160018,0.9999999999999991,1.0849683225160027,2.08311648626813,40.9288967450544,21.6119225648182,25.31448,9074.1188145564,19385.5437230088,11.3834438576777,20.5779680774514,8.60821,26.34,74.2802,17.4,-0.56286883354187,54.5917421313503,76.5143930040295,9.113181554094146,9.872282898357987,4.7535901911063645,0.9498248511714059,286.0,5.659482215759621,300.0,5.707110264748875,3216.0,8.076204527239026,-2.6756477660041145,353.097630113419,40.91990261898372
MEX,Mexico,2010,242705611858.876,3256883460345.025,1066822388048.98,2.59917283058167,46121621.0,249.70688998812813,2.647487923967229,4.971334583219322,107.0,0.9731057763976234,1.0000000000000107,0.9731057763976131,2.76223720216686,41.7645467276201,22.3237750257634,26.03177,9389.06722084275,20058.3854859755,11.2739649249476,20.4815497532032,9.31394,31.05,80.4263,17.5,-0.552031338214874,59.2733845293851,76.5244441414713,9.147301229764578,9.906402574028416,4.68213122712422,0.9551932523255344,115.0,4.7535901911063645,286.0,5.659482215759621,3323.0,8.10892415597534,-2.5846831670070336,376.5664907120606,43.609089321561356
MEX,Mexico,2011,263792121386.175,3357831408713.948,1103564231781.62,2.61836075782776,46359442.0,253.49419073157182,1.516698535480443,3.444045057943912,80.0,0.98587225480604,0.9999999999999953,0.9858722548060446,1.9442261568419,42.353221931967,23.5848328387345,26.08117,9575.93437788582,20457.6001664624,11.3282462816794,20.8740737970003,10.0362,37.1763,82.0725,17.4,-0.549887716770172,62.1623872764498,76.5667802279537,9.167008394445514,9.926109738709354,4.394449154672439,0.9625484570117747,107.0,4.68213122712422,115.0,4.7535901911063645,3403.0,8.132706489693264,-2.41645361212544,360.66342824685375,44.10357060612353
MEX,Mexico,2012,273641900287.031,3463581738565.2812,1142776194808.08,2.63769030570984,47886308.0,253.04305842235664,-0.17796554150343313,3.5532107599351326,79.0,1.00537606392956,0.9999999999999751,1.005376063929585,1.45258915052409,43.6708030599899,24.9270563810171,26.65409,9782.51776305354,20898.9357195292,11.4486765368681,20.932432601798,11.1946,39.75,86.2256,17.6,-0.53518009185791,64.2579318900113,76.6585199140734,9.1883521698819,9.947453514145742,4.382026634673881,0.969903650022859,80.0,4.394449154672439,107.0,4.68213122712422,3482.0,8.155649270366002,-2.345173416868576,377.84287579073623,49.05503536452023
MEX,Mexico,2013,262779379443.118,3553182031080.1353,1152513808584.62,2.6571626663208,48411866.0,249.94217838503425,-1.2254357249139258,0.8521015594112447,132.0,1.0196802004244727,1.0000000000000102,1.0196802004244623,3.83670268161454,46.5374178922081,27.859059328804,28.0555,9738.71059803658,20805.3480411912,11.7127320792546,20.6909750853576,10.7719,43.46,90.2012,15.7,-0.549416422843933,62.6916747735807,76.7955768077952,9.183864005741524,9.942965350005366,4.890349128221754,0.9772588867030211,79.0,4.382026634673881,80.0,4.394449154672439,3614.0,8.192847134592865,-2.686838124485542,441.11535978455606,52.67835177429191
MEX,Mexico,2014,269081304153.479,3644604233679.6074,1181370028689.69,2.67677879333496,48617093.0,252.0271693597947,0.8341893266003764,2.503763502886591,175.0,1.006385569942502,0.999999999999851,1.0063855699426518,2.08415748550878,47.2560985270908,28.1836821076474,29.08953,9862.48125444199,21069.7661649129,11.7538929143727,20.9971763643316,10.88,44.3857,87.6145,15.5,-0.406688004732132,64.0984090351215,76.9741367091766,9.19649306446203,9.955594408725872,5.170483995038151,0.9846141288247485,132.0,4.890349128221754,79.0,4.382026634673881,3789.0,8.240121298076472,-2.1027738194414884,453.0093699832702,56.25486586601509
