Country,CountryName,Year,INVESTMENT,CAPITAL,GDP,HC_index,LABOR,EFFECTIVE_LABOR,TFP,TFP_Growth,GDP_Growth,AI_Patents,TFP_Change,Efficiency_Change,Technical_Change,TFP_Change_CRS,Efficiency_Change_CRS,Technical_Change_CRS,FDI_inflows,FIN_credit_private,GDPPC_constant2015,GOV_consumption,IND_va_pct,INF_broadband,INF_internet,INF_mobile,INST_rule_of_law,OPEN_trade,POP_total,SRV_va_pct,URB_urban_pop,LNPGDP_constant2015,AI_Patent_Stock,AI_Patent_Stock_PC,LN_AI,LN_AI_flow,LN_AI_stock_raw,LN_HC_index,LN_AI_L1,LN_AI_L2,IS_ratio,LN_IS,AI_x_RL,AI_x_MOBILE,AI_x_BROADBAND
CRI,Costa Rica,2017,11369574479.9032,126140482856.4856,61260269007.514,2.65795803070068,2118331.0,5630434.893132202,326.60856293854715,0.7085415192820799,4.157698962760925,2.0,,,,0.997573954110353,1.009879547714406,0.9878147907521214,4.83327522078441,59.6859060134447,12468.5654531709,16.3581746478518,19.3145397059632,15.1438,71.5817,179.931,0.42886871099472,65.0719537438815,4913177.0,68.3430015552082,76.0539254265608,9.430965992214544,5.884136811030176,1.1976236172704904,0.7873766025879632,1.0986122886681098,1.9292197519214485,0.977558170362285,0.8095792834484872,0.8413833880046774,3.538422483560811,1.2636810017120939,0.3376811886193017,141.67345948025482,11.923873794271596
CRI,Costa Rica,2018,11552889634.9592,131386348348.62051,62862779082.5908,2.67630171775818,2201777.0,5892619.567220452,320.77501175782146,-1.7860986644809174,2.6159044043378987,11.0,,,,0.9851875703229445,1.043905798778545,0.9437514107840903,4.829438721344,60.3044594653273,12679.5253643016,16.1957338928329,19.5581432647296,16.8377,73.4797,171.357,0.467835366725922,66.945342016636,4957818.0,68.6706106301098,76.5544308439668,9.447743795453215,14.765847559059313,2.9782956048526414,1.3808534875886431,2.4849066497880004,2.75784605362353,0.9844358854461726,0.7873766025879632,0.8095792834484872,3.5111007062693793,1.2559295798479655,0.6460120977608013,236.61891107272712,23.2503967679713
CRI,Costa Rica,2019,10609590131.5992,135426621062.78868,64382494195.8,2.6947717666626,2260413.0,6091297.133397107,318.13395323941705,-0.8233367380867995,2.4175118176251287,5.0,,,,0.9936202187626496,1.0308264443296025,0.9639064114317033,4.22094016659811,56.1781065050747,12877.650101079,16.7512009792355,19.2336569312753,18.0963,81.2026,146.212,0.529464185237885,65.7605300176622,4999553.0,69.2049940233732,77.0435864735963,9.463248537444727,14.450142437797961,2.890286879206593,1.3584829027791334,1.791759469228055,2.7376182225762062,0.991313513079987,1.3808534875886431,0.7873766025879632,3.5981193940732585,1.2804113184333854,0.7192680432795507,198.62650218114263,24.58351415356203
CRI,Costa Rica,2020,10252022654.1773,138907312663.82654,61631202097.7205,2.71336936950684,2024586.0,5493449.638332375,322.81038996318836,1.4699583858161613,-4.273354321614631,8.0,,,,0.9191824074556096,1.0115620011389197,0.9086762911425106,3.37043523313038,60.1355330868079,12242.2098908533,17.7047320692606,20.3678511278951,19.7191,80.5302,149.223,0.498832434415817,60.1398862509533,5034320.0,68.2324072882969,77.5211537281257,9.412645086408077,17.248091160190697,3.426101471537506,1.4875191676058899,2.1972245773362196,2.904060480596017,0.9981911724031726,1.3584829027791334,1.3808534875886431,3.350005204763509,1.2089618994965172,0.7420228076170358,221.97207274765373,29.332539217937306
CRI,Costa Rica,2021,11055185810.0793,143017132840.7145,66522107766.4296,2.70895266532898,2122234.0,5749031.450751782,334.84485713793896,3.728029688301837,7.935762247431488,20.0,,,,1.0483601854217113,1.0,1.0483601854217113,5.53072986406838,56.5895695811113,13146.6927918465,16.5307979779817,20.6057923603832,20.9243,82.749,154.831,0.423667222261429,70.7816423027085,5059988.0,67.0794161390985,77.9868940200009,9.483925507255908,31.038778342522047,6.134160464910598,1.964894579662514,3.044522437723423,3.466946992338457,0.9965620898343841,1.4875191676058899,1.3584829027791334,3.255366984482757,1.1803050141540832,0.8324614286021554,304.22659266372665,41.114043653232336
CRI,Costa Rica,2022,11216193280.4422,147082469479.12097,69549856033.0247,2.70455527305603,2235855.0,6046993.43003869,335.4665658952486,0.18567069018877724,4.5514917795840715,7.0,,,,1.0189624864618267,0.9943554498490713,1.0247467207189245,5.4175310653788,52.6621990605343,13686.1614090822,15.3958787283636,20.6464381116167,21.7576,82.598,154.989,0.435932785272598,82.2275325353143,5081765.0,67.2830902367432,78.4405687613972,9.524140485179723,26.864818139214112,5.286513276236526,1.838406588913424,2.0794415416798357,3.327364894505105,0.9949374895603366,1.964894579662514,1.4875191676058899,3.258823138064015,1.181366129608355,0.801421704768525,284.9327988091027,39.99931519894272
CRI,Costa Rica,2023,12180565513.4389,151908911518.60382,73105190307.8725,2.70017671585083,2163953.0,5843055.504795551,356.5152127039758,6.274439526501063,5.111921832245914,2.0,,,,0.9889523942650836,1.0056765919589272,0.9833702028787733,5.4191807109794,51.1196932765605,14318.8389652137,14.873493459823,20.459253835237,22.5231,85.3951,145.789,0.389316648244858,72.4719990801769,5105525.0,67.9930784438128,78.8819393641702,9.569331359379445,19.193483609097033,3.759355523496023,1.5601122648531789,1.0986122886681098,3.0053599587535897,0.9933172211836272,1.838406588913424,1.964894579662514,3.323341065679934,1.200970621986963,0.6073776778383339,227.44720698068008,35.13856455251463
CRI,Costa Rica,2024,12703425014.0414,157016890956.71503,76264229553.4307,2.6958052473390617,2258250.0,6087802.199803436,357.96478915865777,0.4065959608533065,4.32122429646149,5.0,,,,0.9799604264801842,1.0,0.9799604264801842,5.55680052586902,51.9611237199592,14866.5823676109,14.6784974511479,19.7069225452506,22.5231,85.3951,145.789,0.389316648244858,71.3310137687617,5129910.0,68.7833462139086,79.3107672397967,9.606871178983896,17.2838295098221,3.3692266550138505,1.4745860266309716,1.791759469228055,2.906017035870243,0.9916969528069178,1.5601122648531789,1.838406588913424,3.4903139267924663,1.249991682539378,0.5740808894366728,214.9784222365027,33.212248536412034
DOM,Dominican Republic,2000,8957854007.55711,51922346384.60014,35393522990.4108,2.15881991386414,3050794.0,6586114.840297236,232.50952049014992,-2.496571235533218,4.651725502991266,1.0,,,,0.9115451044633649,0.971800266554319,0.9379963515500991,4.0689908919589,,4123.10573163115,8.72035116834374,31.6704245093107,,3.70469,8.21779,-0.676537394523621,79.3003930961432,8584190.0,52.1362731723537,61.3128549215919,8.324361976722292,1.0,0.11649322766620962,0.11019272659782485,0.6931471805599453,0.6931471805599453,0.7695617362260773,,,1.6462132724815957,0.4984776640203182,-0.07454950014794615,0.9055406867083392,
DOM,Dominican Republic,2001,8725577779.27502,58051806844.64516,36267520113.1855,2.17516422271729,3010266.0,6547822.904062286,229.99550586535867,-1.0812523373199934,2.4693702376321625,2.0,,,,0.9165003510620179,0.99314889385498,0.9228227073833359,4.24930666375932,,4158.98430282429,9.5302089730322,29.7327726328976,,4.42939,14.5647,-0.6908810436725621,70.5105678080061,8720283.0,53.9598269500384,62.2979450293469,8.333026165468969,2.64,0.30274246833503,0.2644716334318335,1.0986122886681098,1.2919836816486494,0.7771041663879158,0.11019272659782485,,1.8148266095552408,0.5959899312278619,-0.1827184381271724,3.8519499994446256,
DOM,Dominican Republic,2002,9300721963.02996,64449938465.442856,37894663734.2472,2.19163250923157,3116858.0,6831007.319458493,225.39023284213707,-2.0023317437852794,4.486503670456732,2.0,,,,0.9411382653533436,1.0097911654465785,0.9320127740839629,3.41225986375611,,4280.80182397408,9.97161491189806,31.088108747831,,6.82373,19.2111,-0.705224692821503,68.7232829028777,8852235.0,53.775040851009,63.2914022524877,8.36189561307953,3.6896000000000004,0.4167986954706919,0.3483998867285049,1.0986122886681098,1.545347290974491,0.78464670413278,0.2644716334318335,0.11019272659782485,1.729762375936132,0.5479840441254198,-0.24570020309715632,6.69314506392998,
DOM,Dominican Republic,2003,7879704982.53019,69107146524.7009,37383329266.8199,2.20822525024414,3094868.0,6834165.663772582,216.9198838449047,-3.758081657054324,-1.349357447827626,2.0,0.9025170166584392,0.9552704659428741,0.9447764259807132,0.9198098795423573,0.9065011567873277,1.0146814183913413,2.88055489904245,,4162.66686117661,8.63688299618643,31.8823029095459,0.167026,7.89839,23.2936,-0.640382707118988,84.4495031861592,8980620.0,55.1622486562576,64.426197134766,8.333911220254402,4.361344000000001,0.4856395215475102,0.3958453337904879,1.0986122886681098,1.679214689919776,0.7921891387207421,0.3483998867285049,0.2644716334318335,1.7301839460204564,0.5482277300368082,-0.25349250645317206,9.22066286718211,0.06611646272169004
DOM,Dominican Republic,2004,8000513469.58153,73652302668.04738,38349900170.1598,2.2249436378479,3177169.0,7069021.952917574,212.89499802986572,-1.8554711277259939,2.5855666744957206,5.0,0.9441579524871894,0.9642830700973898,0.9791294504339189,0.9625491031075999,0.9238625244450024,1.0418748218906682,4.18629057899448,23.6407582982231,4212.01044121773,7.58809384193007,31.8129445090859,0.409198,8.86555,27.8319,-0.680870890617371,81.3514229381911,9104892.0,55.1415803993543,65.8914085229291,8.345695352172381,7.79126016,0.8557224138408231,0.618274061670394,1.791759469228055,2.173758064334006,0.799731583993046,0.3958453337904879,0.3483998867285049,1.7333064024804636,0.5500307997680693,-0.42096481101514055,17.20774185700424,0.2529965094874019
DOM,Dominican Republic,2005,9104852671.0474,79074540205.6924,41966981958.5524,2.24178862571716,3238053.0,7259030.384869327,223.36946424882873,4.920015179263926,9.431789319772644,3.0,0.9951315319548346,1.0187910700839489,0.9767768497154528,1.0192791823411296,0.9886799941320156,1.0309495371512778,3.12598170087694,19.6494366342449,4549.24957008857,8.08939077915312,30.2693576810614,0.65771,11.4832,39.2767,-0.685749292373657,61.6535587358027,9225034.0,55.767972107314,67.5759180469321,8.422717568691741,7.9864065024,0.8657319314378679,0.6236534326399058,1.3862943611198906,2.195713046927263,0.8072740408642499,0.618274061670394,0.3958453337904879,1.842390337281795,0.61106382487413,-0.42766990011921757,24.49504877776779,0.41018309918159246
DOM,Dominican Republic,2006,11128837069.0407,86249650264.44847,45815860539.7981,2.27710962295532,3370695.0,7675442.0205473825,228.13061494972743,2.1315136860402983,9.17120650955303,4.0,0.9710522592704172,0.9714553616717962,0.9995850530891246,1.0008925174740009,0.9858473003081125,1.015261204408823,4.0356569620282,18.6926214053015,4904.71715839398,8.78702467164024,31.1098612659885,1.10136,14.8449,49.3049,-0.584695756435394,63.7664826351505,9341183.0,55.599825837468,69.333853706035,8.497952706400847,9.111300161536,0.9753903934368914,0.6807660463824096,1.6094379124341003,2.313653626300608,0.822906929513128,0.6236534326399058,0.618274061670394,1.7872090576711657,0.5806552173991674,-0.39804101844509543,33.565101840280064,0.7497684928437305
DOM,Dominican Republic,2007,12596794809.608,94533962560.83405,49214666985.2049,2.31298732757568,3459575.0,8001953.133797633,230.9730964795436,1.2459886326272152,7.418405777742443,0.0,0.9508720245120154,0.9588253103961002,0.9917051773687542,0.9800498867624277,0.9703368460362921,1.0100099679465044,5.12424998266344,20.7082666024064,5204.78500652254,9.17706784303049,30.5469468544139,1.83755,17.66,58.3022,-0.625862598419189,61.229259153164,9455658.0,54.9331736137856,71.0193434994977,8.557333675012996,5.831232103383041,0.6166923659234546,0.48038231260243264,0.0,1.9215050531234397,0.8385399044516217,0.6807660463824096,0.6236534326399058,1.798319611959779,0.5868526799627101,-0.3006533223999776,28.00734566580955,0.8827265185226001
DOM,Dominican Republic,2008,13337817395.578,103145081828.37035,50823044977.7376,2.34943008422852,3554379.0,8350764.953350083,225.02544485397615,-2.575040866759226,3.26808671288219,1.0,0.921853511727995,0.9585982497272876,0.9616682609114443,0.9464669832041773,0.9822289390449461,0.9635910179193647,5.67335967834237,20.7401125439887,5308.92664966814,10.0631379411072,29.3755031583439,2.4978,20.82,75.32,-0.682735621929169,61.4285058325394,9573130.0,57.520666714712,72.4865154265802,8.577144956264481,4.731988546165146,0.494298995852469,0.40165719777975334,0.6931471805599453,1.746062511737332,0.8541727813944139,0.48038231260243264,0.6807660463824096,1.9581168160646014,0.6719832032401182,-0.27422567672848713,30.252820136771017,1.0032593486142678
DOM,Dominican Republic,2009,11344523549.9189,109332351286.87073,51333030311.777,2.38644695281982,3481826.0,8309193.047948823,223.41977480626312,-0.7135504381537761,1.0034529301870654,1.0,0.9399284766658407,0.9861959541441219,0.9530849043905937,0.9528752738607893,1.055855859572325,0.9024671930567795,3.51548540591409,21.5664624818529,5294.64953374426,10.7138463201271,27.3561708818325,3.25513,27.72,89.0106,-0.809174060821533,50.6509376792025,9695265.0,59.7079337570232,73.5894974865426,8.574452067694693,4.028472669545694,0.41550928928148884,0.3474893880926066,0.6931471805599453,1.6151162937768977,0.8698056291923894,0.40165719777975334,0.48038231260243264,2.182612983920049,0.7805227755108494,-0.2811793992552841,30.930238927755767,1.1311231318618864
DOM,Dominican Republic,2010,13251171893.992,117116905616.5192,55645592832.7047,2.42404723167419,3625662.0,8788775.934086306,227.96095215940676,2.0325762825074367,8.401145412095978,2.0,0.998332588857363,0.9881128203577764,1.0103427142012855,1.0119591230407952,0.976993699489221,1.0357887912377064,3.38320513554667,22.7350961859087,5666.45633430206,9.93802246934321,27.2729956898842,3.97656,31.4,90.5563,-0.855494201183319,56.0573964175321,9820175.0,60.1184532953709,74.1642773174177,8.642319216205266,4.578222508509244,0.4662057965880693,0.38267797327659686,1.0986122886681098,1.7188701787842482,0.8854385530313423,0.3474893880926066,0.40165719777975334,2.204321592646655,0.7904197938254387,-0.3273787870587137,34.653901351427486,1.521741921412784
DOM,Dominican Republic,2011,12902555525.9811,124163615861.67433,57421779163.4885,2.47031021118164,3759942.0,9288223.116050718,222.34245984256802,-2.4646731221362406,3.191962274755178,2.0,0.9619012611601856,0.9844077193870843,0.977137056339916,0.9733546516219296,0.9868004111956566,0.9863743879500055,3.79217588020774,22.9374372388722,5773.57403459156,9.33525688896479,27.543253721519,4.26237,38.0,88.1874,-0.808169066905975,59.0692578401698,9945621.0,60.705409096801,74.2440389501301,8.661046584483083,4.930062405445916,0.49570181745774505,0.40259553980425156,1.0986122886681098,1.780034736638226,0.9043437343254389,0.38267797327659686,0.3474893880926066,2.2040028280817476,0.7902751744485325,-0.3253652617441093,35.50385390693345,1.7160111509954477
DOM,Dominican Republic,2012,12791808635.1032,130747243703.6938,59015618840.2876,2.51745581626892,3840560.0,9668440.109729763,218.64215958306343,-1.6642346505137295,2.7756710084882563,0.0,0.9665458321070273,1.025423378487127,0.9425822078808409,0.9760051970153494,1.042983403366611,0.9357820976488552,5.64036946601582,22.5374088267045,5860.29893321013,9.90571903286609,27.3630347889582,4.80244,42.32,88.7173,-0.716865837574005,58.5062536731089,10070411.0,61.2165323555741,74.2398679969568,8.675955893763161,3.1552399394853867,0.31331789134379784,0.2725566767125562,0.0,1.4243701738086727,0.9232487948185998,0.40259553980425156,0.38267797327659686,2.23719820654823,0.8052242823148001,-0.19538657033793388,24.18049245491086,1.3089370865114482
DOM,Dominican Republic,2013,12425970470.2856,136635851988.79471,61927882062.5429,2.56369662284851,3869153.0,9919334.47938418,222.19022332672012,1.622771998969741,4.934733007098813,1.0,0.9963477337814854,1.0330339345700597,0.9644869354617642,1.0041235085639413,1.0338193186529308,0.9712756285811305,2.55757225532805,23.4371404845689,6075.03399972737,10.4695035935792,28.042816852784,5.1669,45.9,90.2547,-0.534985601902008,56.8137658014945,10193833.0,60.4379125336437,74.2251359951216,8.711942864856029,3.0193535612706475,0.29619413632444713,0.2594323832583419,0.6931471805599453,1.3911210840462465,0.9414502102358906,0.2725566767125562,0.40259553980425156,2.155201200040773,0.767884083485599,-0.13879258971033645,23.41499192126667,1.3404611810575267
DOM,Dominican Republic,2014,13532787726.5004,143336847115.85538,66331713896.7879,2.59653639793396,4015581.0,10426602.225352049,226.5703881602504,1.971358040848381,7.111226296738904,3.0,1.0136166517562242,1.0544727517075505,0.9612544753905055,1.0210377831731041,1.0911046033747325,0.9357835903313805,3.55938801753347,25.2661648516991,6430.27811051339,10.4971698369669,28.3860007406051,5.81644,49.58,80.4955,-0.383904725313187,55.6601041506633,10315528.0,60.4426676510354,74.1931533822153,8.76877306832018,4.9323862792132145,0.4781516059297415,0.3907923923195012,1.3862943611198906,1.780426540027021,0.9541784022798402,0.2594323832583419,0.2725566767125562,2.1293125510482516,0.7557991816409024,-0.15002704602790132,31.45702901595441,2.2730205023828396
DOM,Dominican Republic,2015,16022444595.4079,152192449355.47052,70966782572.4386,2.62979674339294,4113889.0,10818691.894880038,231.74156710817175,2.2823719330276493,6.987711312363887,6.0,0.9999351055862504,1.0174542974585958,0.9827813476083349,1.007624312809205,1.021644307921788,0.9862770290952806,3.13851060913817,26.0392720542651,6800.95309395474,10.3174583695894,26.9345632876959,6.57516,54.2158,84.3066,-0.529519259929657,52.3471238667007,10434829.0,61.0297558973097,74.1372305958285,8.824818042218277,9.156727218696457,0.8775157905027918,0.6299495150084244,1.9459101490553132,2.31813626611316,0.9669065593221088,0.3907923923195012,0.2594323832583419,2.2658528094713524,0.8179512043934067,-0.33357040098030727,53.10890178200924,4.142018853102792
DOM,Dominican Republic,2016,17923228254.1553,162506055141.8523,75735566406.0476,2.66348338127136,4262420.0,11352884.83399867,234.24832006359267,1.0817019090281876,6.719740786812922,2.0,0.992756779628876,1.0183633211389571,0.9748552005177855,0.9994666802260571,1.0537722669034884,0.9484655381593897,3.33024928523507,26.9063969746819,7177.75376475488,10.3233829732791,25.8795514870557,7.21471,63.8709,82.5303,-0.394124180078506,51.7306571245477,10551430.0,62.0130672048251,74.0506780735522,8.87874176696129,7.860305419965733,0.7449516719502222,0.5567268601134068,1.0986122886681098,2.1815812358022795,0.9796348079228853,0.6299495150084244,0.3907923923195012,2.396218776660116,0.8738919852083663,-0.21941951726987757,45.94683478321749,4.016622844928797
DOM,Dominican Republic,2017,17424681240.4748,171805433625.23447,78714898894.6559,2.69760131835938,4382658.0,11822663.998718282,232.55680548470548,-0.7221031845299875,3.933861764015778,2.0,0.9788891627371396,0.9875848168227376,0.9911950306065116,0.9830819383612351,0.9952087654131168,0.9878147907521215,4.55025610026855,27.5827678514226,7379.39978067137,10.667738860033,25.7840049829017,7.69279,67.5712,82.2092,-0.428010761737823,50.7595355508472,10666843.0,62.1317869930781,73.926806252977,8.906447583754677,7.030595468778069,0.6591074293282528,0.5062797645838858,1.0986122886681098,2.083258680723367,0.9923629775409456,0.5567268601134068,0.6299495150084244,2.4097027220666427,0.8795033880545324,-0.21669318769199467,41.620854422629584,3.894703910193271
DOM,Dominican Republic,2018,19610141780.1026,182825303724.07535,84301701754.6018,2.73215627670288,4539256.0,12401956.771961208,236.24085009038018,1.5841482677732222,7.097516402101611,3.0,1.0031269449818097,1.0347438715910493,0.9694446833875665,1.0064216971529492,1.066405502182816,0.9437514107840905,3.22902365102652,27.3911536580126,7818.70593240469,10.1454233339167,26.9196437003489,7.98202,74.822,82.8937,-0.365240544080734,52.3351709577013,10782053.0,61.067519765139,73.7589255716938,8.964274338056054,7.499581100017964,0.6955615131940053,0.528013962193214,1.3862943611198906,2.140016879931028,1.0050911423796112,0.5062797645838858,0.5567268601134068,2.26851144260678,0.8191238642382231,-0.19285210683367357,43.769030977855614,4.214618006505478
DOM,Dominican Republic,2019,20687566066.4377,194371604604.30927,88427452425.8944,2.76715397834778,4663268.0,12903980.598301895,236.37155941857213,0.055328842637480946,4.894030114958348,3.0,0.9853326823003861,1.0025711042485799,0.9828057861680405,0.986629860552399,1.0235743313367365,0.9639064114317034,3.17366550445317,28.0978072005075,8117.04639185786,10.4392552012067,27.3564369481505,8.5357,79.7155,82.1376,-0.320300966501236,50.912982200697,10894043.0,60.9652850214225,73.5403464672933,9.00172162213943,7.799731904011497,0.7159630179549958,0.5399744495252603,1.3862943611198906,2.1747212555668405,1.0178193473763957,0.528013962193214,0.5062797645838858,2.228553562621181,0.8013527483954965,-0.17295433806891375,44.35220534532603,4.609059908812765
DOM,Dominican Republic,2020,18969849200.0413,203622873574.13507,81415993438.0734,2.80260014533997,4390655.0,12305250.341137664,220.8318114955691,-6.574288362452652,-7.929052342310627,4.0,0.8791911175225977,0.9559286756413117,0.9197245986294611,0.8788785620957698,0.982041283792625,0.8949507282438852,3.13265976088131,30.6276284346111,7395.8734262396,12.0062907437446,28.8243175766758,9.37345,81.6173,81.6619,-0.171013608574867,44.7331613466756,11008300.0,60.0654313134599,73.2643793773663,8.908677478547647,8.991828418567358,0.8168226173493963,0.5970891607351341,1.6094379124341003,2.301767600795069,1.0305476096129562,0.5399744495252603,0.528013962193214,2.083845737325068,0.7342150987545272,-0.10211037201825407,48.75943533503645,5.596785393692742
DOM,Dominican Republic,2021,23586046073.3354,217027775968.7637,92824351636.8768,2.84226489067078,4556645.0,12951192.102750557,238.16625517448426,7.8496134961348,14.012428906220764,6.0,1.0706103633799886,1.011048692625038,1.058910783614494,1.0697035572254496,0.9943573948979687,1.0757737235264513,3.53154938314388,27.7700298032382,8344.90510312395,10.4769394644063,30.8689593199686,10.3195,85.243,87.5208,-0.11635073274374,51.9500227303115,11123476.0,57.806877007564,72.9243347395035,9.029406464326538,11.75477018788311,1.0567533195453571,0.7211286810417067,1.9459101490553132,2.545905334017356,1.0446012310566413,0.5970891607351341,0.5399744495252603,1.8726538983181633,0.6273566217198701,-0.08390385044172934,63.113759067715,7.441687424009892
DOM,Dominican Republic,2022,24798030966.5934,230974418136.91888,97686450823.9666,2.88338804244995,4687379.0,13515532.559031004,238.53132265890466,0.15328262358280664,5.237956529025944,0.0,0.9888076226128498,0.9686327677432861,1.0208281771393786,0.9888350336465798,0.9627344220845283,1.0271109154958207,3.56897098132173,27.965465423142,8698.13592094395,10.9578295683435,30.8255427451738,10.6744,81.5127,90.376,-0.0933533534407616,54.3781976712844,11230734.0,58.3198656685618,72.4203155643711,9.070864019724837,7.523052920245191,0.6698629778111734,0.5127415738475766,0.0,2.1427746006309616,1.0589660063557675,0.7211286810417067,0.5970891607351341,1.891933133203069,0.6375991281463054,-0.04786614536716518,46.33953247804858,5.4732086558785715
DOM,Dominican Republic,2023,25305355574.0775,244731052804.15045,99828029402.8707,2.92603707313538,4835318.0,14148319.728398819,231.8745895291827,-2.790716563141249,2.1922984823793845,3.0,0.9655350359820835,0.9735380155288292,0.9917794894302113,0.9644794319963638,1.0093230176215242,0.9555706301726531,3.94375586800192,30.8419895792968,8809.96335385949,11.2787393309517,29.3086832346831,11.1346,84.6161,91.8676,-0.128592282533646,49.8436131764417,11331265.0,59.5911487632596,72.3577991823338,9.083638559314252,7.814753868956922,0.689662969576382,0.5245290827607516,1.3862943611198906,2.1764268936173483,1.0736489727621565,0.5127415738475766,0.7211286810417067,2.033225044130985,0.7096232241081908,-0.06745039200748475,48.187227963431624,5.840421524907865
DOM,Dominican Republic,2024,26032730933.3293,258527231097.27222,104773032846.36,2.969316938030992,5006036.0,14864507.487192916,231.19288885024451,-0.2939954224058683,4.953522044928893,1.0,0.9964047108069564,1.0003626512473958,0.996043494391255,0.9935272905891609,1.0191236900864247,0.9748839127710855,3.6013993607877,31.920114353993,9168.45418897141,11.5071407726274,28.724388436827,11.1346,91.0022,91.8676,-0.128592282533646,51.7835143952326,11427557.0,59.8121925635257,72.4121874752151,9.123523978409294,6.00144247613243,0.525172832315116,0.42210773630336346,0.6931471805599453,1.946116195845134,1.0883319391685455,0.5245290827607516,0.5127415738475766,2.082279060355611,0.7334629959638573,-0.05427979728635985,38.77802467562287,4.700000800643431
MEX,Mexico,2000,196949494283.116,1711060533086.1384,945027051117.631,2.41773200035095,38338019.0,92691055.36636272,327.5116641472199,1.7674291596301295,5.029283993782641,290.0,1.0232667132461053,1.0000000000000002,1.023266713246105,0.9783159884733078,1.0429848547455198,0.9379963515500992,2.47719212470142,14.3477809518427,9581.96970210753,9.03701601445798,34.3868003217864,0.015209,5.08138,14.2741,-0.42650955915451,49.9104091872497,98625552.0,58.0223867389803,74.9203113970256,9.16763845547893,290.0,2.9404144678450064,1.371285912661768,5.673323267171493,5.673323267171493,0.8828299107939026,,,1.687344742634258,0.5231561351670025,-0.5848665500841606,19.573872245925344,0.020855887445672832
MEX,Mexico,2001,183455616675.338,1808963123107.1694,940766441516.06,2.43708729743958,38338019.0,93433099.11389728,318.09432934608384,-2.875419666550527,-0.45084525321599234,257.0,0.9759473632273754,0.9999999999999971,0.9759473632273782,0.941614716262049,1.0203636177657547,0.9228227073833358,3.77607805696573,12.240977233378,9398.35074355724,9.35531059790458,33.3084037583111,0.0499505,7.03802,21.736,-0.387858986854553,44.7401090123173,100099099.0,58.7431527357698,75.2907557567987,9.14828950005139,442.6,4.421618220559608,1.690394335568885,5.552959584921617,6.094923255476212,0.8908035956837121,1.371285912661768,,1.763613566174339,0.567364866791372,-0.6556346343784231,36.742411277925285,0.0844360422588336
MEX,Mexico,2002,182436664282.011,1900951631233.8218,938540700989.319,2.45659756660461,39090086.0,96028610.14596492,306.37464404533745,-3.6843427309247834,-0.23658800192258855,181.0,0.973481770372711,1.0000000000000024,0.9734817703727087,0.9505988653318863,1.0483688521406103,0.9067408511717108,2.48685750053046,14.1782625366026,9242.27886130016,9.83812245798445,32.864500489183,0.227956,11.9,25.5329,-0.349208414554596,45.209829259652,101548624.0,59.1238892356495,75.6840752828994,9.131543764238389,464.264,4.571839397843539,1.7177252324302963,5.204006687076795,6.142604986418362,0.8987772895681898,1.690394335568885,1.371285912661768,1.7990198650701992,0.5872419971921438,-0.5998441050574087,43.858506587119514,0.39156577308388063
MEX,Mexico,2003,185627888061.378,1991531937733.5085,949667522095.5,2.47626376152039,39808134.0,98575439.63794774,299.8515993121026,-2.1291072417433887,1.1855448670955004,216.0,0.9893377825698816,1.0000000000000007,0.9893377825698809,0.9669705154276672,0.9253007288418241,1.0450337768975932,2.37188032095091,14.6412754628782,9221.99666693097,10.4980403682373,31.5006616862482,0.415981,12.9,29.2272,-0.377902716398239,48.700416880838,102978515.0,60.5312030385874,76.046170340551,9.129346851340753,513.12896,4.982873951911231,1.7889010464793373,5.37989735354046,6.242474128927927,0.9067508764186706,1.7177252324302963,1.690394335568885,1.9215851286391439,0.6531504332623989,-0.676030564832194,52.284568665660885,0.7441488462155212
MEX,Mexico,2004,197933783794.994,2089889124641.827,983527357381.896,2.49608755111694,40737107.0,101683385.65121874,299.2476921492291,-0.2014020149497031,3.565441009468473,219.0,1.011401689834049,0.9999999999999993,1.0114016898340497,0.9869130423421898,0.9465543859065919,1.0426374406336336,3.06821035154364,14.1054932641584,9421.28975988024,10.0161818460585,33.0062868258443,1.01278,14.1,36.8327,-0.409910470247269,52.0406200335632,104394131.0,59.5869309292277,76.3274397419019,9.150727275382845,547.4025344,5.243614072519077,1.8315591930106383,5.393627546352362,6.307009569121682,0.9147245264612995,1.7889010464793373,1.7177252324302963,1.8053206422047587,0.5907382171192002,-0.7507752900926993,67.46127028840294,1.8549665194973142
MEX,Mexico,2005,207723590376.669,2193118258786.4043,1004311720993.85,2.51607012748718,42079136.0,105874057.08007038,292.67363561116684,-2.19686123252838,2.1132471258634933,260.0,0.9947653234073819,0.9999999999999796,0.9947653234074022,0.9730682045768771,0.9438562892861483,1.0309495371512778,2.74220134218643,15.3135908131833,9491.51730225718,10.0762299851121,33.0531376314209,1.81677,17.21,44.5403,-0.382989525794983,52.5626446517886,105811504.0,60.0439876595723,76.4748624380269,9.1581537631502,610.3376220160001,5.768159405578434,1.9122291748602513,5.564520407322694,6.415649379417041,0.922698211059927,1.8315591930106383,1.7889010464793373,1.816589648133538,0.5969609235855043,-0.7323637448910594,85.17126111702805,3.474080598010859
