Country,Year,GDP,GFCF,POP,GDP_PC,TRADE,FDI,GOV_CONS,URBAN,RULE_OF_LAW,BROADBAND,MOBILE,INTERNET,CO2,RENEWABLES,ENERGY_USE,PM25,SERVICES_VA,INDUSTRY_VA,CAPITAL,LABOR,HC_index,AI_PUBS,EFFECTIVE_LABOR,REGION,LN_TFP_SOLOW,AI_PUBS_PM,LN_AI
SLV,2014,22888906230.2134,3373977562.86062,6162955.0,3713.94992016222,78.1044257477935,2.2408951362935,15.9541672881589,68.9166664266223,-0.469334870576859,5.17471,149.171,24.7617,6.8145,24.0,649.043175650273,28.6814966208416,59.4191153461598,26.0135339989829,73985272867.89651,2644082.0,2.14195251464844,,5663498.088836677,LATAM,4.987213030253567,,
SLV,2015,23438240000.0,3677970000.0,6183676.0,3790.34089108162,76.5602707370519,2.10997804482034,16.497441787438,69.6982116699219,-0.616807520389557,5.70859,150.948,26.8026,7.2649,21.0,674.353996656659,28.9006916656434,60.0130385216637,25.2889295441979,73963979224.50168,2667032.0,2.17393755912781,,5797961.036195761,LATAM,4.995778333623111,,
SLV,2016,24033351541.724,3810875912.22004,6200800.0,3875.84691357954,72.8190933731491,1.98198031581358,16.3164393340948,70.3990173339844,-0.757978737354279,6.3751,155.42,28.9971,7.3283,20.7,686.997805008996,28.3272714755679,60.3324813787362,24.8348278708617,74076656175.49664,2727017.0,2.20640015602112,2.0,6016890.734272246,LATAM,4.996227372865869,0.3225390272222939,0.2795533945018901
SLV,2017,24573529736.8617,3949555327.13838,6213533.0,3954.84014277572,74.3046511916519,2.01688451540263,16.1331092000982,71.0856704711914,-0.873291909694672,7.26258,152.539,33.8207,6.6321,25.0,674.665441622059,29.3256740475719,60.1160806255127,25.1714727339037,74322378693.86018,2752094.0,2.23934745788574,3.0,6162894.702762597,LATAM,5.001711251761224,0.48281710260491095,0.3939437262209852
SLV,2018,25166352435.5773,4234362895.93657,6219807.0,4046.16291720583,75.6336168879956,1.58620478716365,16.1096582163919,71.7577209472656,-0.930314421653748,7.91447,151.669,43.8,7.1022,23.2,694.567755248769,29.9494969253266,60.111372226503,25.0755067570813,74840622655.10374,2814266.0,2.27278709411621,7.0,6396227.44421005,LATAM,4.9989620948582285,1.1254368503717238,0.7539773578939142
SLV,2019,25779775126.5993,4499100020.44211,6222318.0,4143.11437097867,76.0420130991468,2.59024369040438,16.0320209633966,72.4148941040039,-0.866013646125793,8.43878,167.089,50.4912,8.1068,19.4,734.799369844364,30.6138770514804,59.9656859790917,25.3481437171191,75597691542.79066,2908119.0,2.30672574043274,4.0,6708232.95354152,LATAM,4.988564073176132,0.6428472476012959,0.49643086309654033
SLV,2020,23744951345.511,4174765732.55788,6234673.0,3808.53195436409,66.4595069497083,1.55101998611342,19.6968523573714,73.0570220947266,-0.777085423469543,9.39905,159.575,54.6014,6.6535,23.7,669.906894097857,31.1858574816377,61.4622335450273,23.7247499015898,75992572698.209,2735955.0,2.34117126464844,8.0,6405339.227371223,LATAM,4.93455266859679,1.2831466862817023,0.825554617030573
SLV,2021,26571731219.3539,5230381838.92518,6255782.0,4247.54750394978,81.8450759800765,2.7560499827498,19.3467717333594,73.6838531494141,-0.866383194923401,9.80538,176.973,61.7527,7.532,21.9,722.144578885879,28.6065883877576,60.1847458642557,24.1049005031825,77423325902.22374,2765217.0,2.35296654701233,7.0,6506463.096229794,LATAM,5.030320606201631,1.1189648232627032,0.7509276785172719
SLV,2022,27356823619.6966,5390175650.92008,6280319.0,4355.96083888359,88.7011093776867,0.0823187568481088,18.8109426635356,74.1465021298679,-0.742217719554901,11.1497,183.249,65.5298,8.4658,,768.672020235867,29.793836814941,60.4550594726346,23.7319470400488,78942335258.03262,2860461.0,2.36482119560242,19.0,6764478.801994095,LATAM,5.027360353236357,3.025324032107286,1.3926054125015588
SLV,2023,28325024473.7907,5897252244.41724,6309624.0,4489.17787712717,81.7147723425988,1.89928827474734,19.0636599462278,74.6080675149903,-0.369357317686081,11.6272,179.706,67.6558,9.2365,,793.53801922306,29.5862475987305,60.761908362808,23.184509690748,80892470739.54822,2946700.0,2.37673568725586,14.0,7003527.049636842,LATAM,5.031025313281834,2.2188326911397573,1.169018775551102
THA,2008,324964940636.733,84356380381.6349,67619830.0,4805.76393990836,140.437011540931,2.93824905393328,14.3419509919152,41.8954507430475,-0.2254443,3.06537150418746,91.4482689471417,18.2,238.9694,22.6,1596.82835450256,26.6273476038881,50.4479532095063,39.4796129651304,1078308828699.2042,37893800.0,2.48721981048584,,94250210.05458832,ASIA,4.874786529408944,,
THA,2009,322720673508.111,75186237387.3571,68121080.0,4737.45679763314,119.269418854589,2.27590224065624,15.9800519057133,42.9991311200422,-0.2840722,3.8523728631431,96.8163056134753,20.1,232.0176,22.8,1578.76107269732,25.5792468018629,51.6043673521408,38.6085988884387,1099579624651.601,37706322.0,2.51977038383484,,95011273.45894007,ASIA,4.855791854140845,,
THA,2010,346967938038.265,83907277347.2961,68579447.0,5059.35747831657,127.250522638251,4.32320928209171,15.8008150334771,44.0018736622496,-0.257822999999999,4.74172823236676,104.588624052335,22.4,246.3596,22.8,1718.62118368043,25.8042171209315,49.5560986644794,39.9217256985357,1128507920766.3171,38037342.0,2.55274677276611,,97099702.03510082,ASIA,4.905015344830403,,
THA,2011,349882927003.633,87993043074.8572,69007208.0,5070.23740191942,139.675407224576,0.667087644548593,16.1417809611223,44.8048723557374,-0.127405,5.64433790742555,112.233203232914,23.669925618731,246.7462,23.0,1704.82334080525,27.0474933399381,50.4268099513695,37.9813982711097,1160075567802.8584,39317236.0,2.5733745098114,,101177972.91863912,ASIA,4.876982688002071,,
THA,2012,375224234353.836,97431743486.835,69436098.0,5403.87846036273,137.67493851024,3.24456444314608,16.3529827045331,45.373565813715,-0.115414099999999,6.50814220580194,122.431994954555,26.46,264.8041,23.6,1818.19204308684,25.20956576309,51.1522057089623,37.343694137461,1199503532899.5503,39578344.0,2.59177112579346,,102578009.18592083,ASIA,4.92627735390154,,
THA,2013,385308369004.167,96446237415.6777,69845114.0,5516.61164164135,132.462274174269,3.79126450872817,16.3634854486488,45.8321343847773,-0.223368999999999,7.43359084502317,134.367308785551,28.94,275.9576,23.2,1943.92303978228,27.2432017118297,51.7791961972126,36.8985884648101,1235974593670.2505,38570448.0,2.61029958724976,,100680424.49443832,ASIA,4.954451223353555,,
THA,2014,389101609925.933,94313940088.9258,70216367.0,5541.46599361845,130.905495444398,1.22145318013998,16.9163611055347,46.3138799467897,-0.397889999999999,7.74748143833759,138.28115031927,34.8860535783465,272.5228,24.4,1926.22582617648,25.7011739015786,53.1480380193834,36.7630403655124,1268489804075.6636,38077429.0,2.63583588600159,,100365853.80487764,ASIA,4.957193298342215,,
THA,2015,401296238228.084,98431904234.6677,70540795.0,5688.85335397884,124.839662152526,2.22468548959784,17.1211512659094,46.9521043776171,-0.3757008,8.83035128821556,145.932577028654,39.3161267365004,281.4677,22.6,1932.67390968815,23.6111245475447,54.9480990258654,36.1791773262667,1303497218106.548,38016169.0,2.66162204742432,,101184673.56900896,ASIA,4.973242955898817,,
THA,2016,415081396923.293,101265616257.601,70859841.0,5857.78052935926,120.57522728913,0.843364340718618,16.8651827576018,47.8801095551247,-0.3279698,10.187716904417,168.88127084564,47.5049656215909,277.7638,22.4,1985.00530928348,25.8740486993818,55.9351576320684,35.586765405076,1339587973458.8218,37692651.0,2.68766045570374,584.0,101305047.56334202,ASIA,4.996685937767243,8.241621654217372,2.2237173739577982
THA,2017,432422173710.333,103133291994.103,71160187.0,6076.74307700082,120.891427433638,1.81550260101987,16.2984037874409,49.2311973571777,-0.3190283,11.5345396717409,170.783699598766,52.8919293439676,281.081,22.2,1988.13781529099,22.881037534554,56.5748278870276,35.018759526322,1375741866779.9836,37458253.0,2.6924512386322,651.0,100854519.68684831,ASIA,5.031189953348656,9.148373935554723,2.3173134892602385
THA,2018,450682801200.339,107191925634.563,71376079.0,6314.19948412043,120.841864730984,2.71279835138662,16.1739664282364,54.5843734741211,-0.2986525,12.8740610702362,175.266001933225,56.8174809301456,276.6537,23.7,1951.8556356188,24.511740416507,57.0556910705407,34.7424896675041,1414146699075.5474,37864550.0,2.69725036621094,797.0,102130171.35391246,ASIA,5.05474482097987,11.166205977775832,2.4986621063631023
THA,2019,460212749509.626,109314718356.728,71522271.0,6434.53770518034,109.689514715166,1.01734877580041,16.1693520358071,55.9266166687012,-0.2002532,14.1338059581469,181.221874232713,66.6524194587528,286.4704,23.9,1989.81234226863,23.9611072205444,58.2775214465787,33.5939105133265,1452754082478.498,37613439.0,2.76140666007996,893.0,103866000.96311131,ASIA,5.055288021980489,12.485621436713048,2.6016240390829415
THA,2020,432171696151.217,104130396195.086,71641484.0,6032.42244606793,97.6624419371158,-0.858310188764945,17.8015437445386,57.2358779907227,-0.2036855,16.021813562656,162.327737376294,77.84374066,275.6334,20.9,1884.35073727402,25.1774583777729,57.9907303787054,33.3031649062562,1484246774549.659,37679978.0,2.78379058837891,856.0,104893168.12672438,ASIA,4.97851938963904,11.948384542118083,2.560971034581757
THA,2021,438907447802.797,107363636574.692,71727332.0,6119.11018526099,117.131472183199,3.04112326260094,18.2403956099125,58.5087776184082,-0.2575207,17.3168855632327,168.485285358167,85.26956666,268.5767,19.0,1848.06336093307,23.8087317782197,56.262862670692,35.0417417475132,1517398072396.868,37751783.0,2.80635571479797,1168.0,105944931.96586286,ASIA,4.979768531649995,16.283890219142684,2.849774866460918
THA,2022,450485133397.502,109785761535.575,71735329.0,6279.82250415973,132.813458288082,2.39157096115532,17.7158943302862,59.742374420166,-0.2682159,17.5125815621477,176.22279253783,87.97724503,284.314,,1867.46968312053,23.7248825508583,56.1571265202788,35.1269834648331,1551313930312.5994,39221052.0,2.82910394668579,1351.0,110960433.0063686,ASIA,4.9680029749495205,18.833119173399208,2.987353225845304
THA,2023,460615797952.808,111087389917.87,71702435.0,6423.99101164149,128.792359690165,1.9975474592024,16.5861964385762,60.9341926574707,-0.1956309,14.5089451983046,168.642808295144,89.53525238,275.0344,,1851.27231424167,23.4870743016258,58.5305101700382,32.9143397918669,1584835623714.8394,39912031.0,2.86166048049927,1589.0,114214681.80916175,ASIA,4.963970722764092,22.16103260649377,3.1424712374834938
TUN,2008,39641554633.3358,7321475641.92044,10542635.0,3760.11828478704,114.343660218696,5.79738619600755,16.1325922870397,66.0676053984361,-0.108620899999999,2.15627307594354,81.5940606878641,27.53,25.4277,14.6,894.304160812003,19.5661639814743,55.0762394795308,31.44941852471,62808977294.838974,3155349.0,2.14463663101196,,6767077.049026956,AFRICA,5.478039545932338,,
TUN,2009,40848025576.8668,7576542213.89311,10650681.0,3835.25011939301,93.0168787876722,3.50988118042442,16.6311616777897,66.3362197875977,-0.1372617,3.50106251421857,91.9849726040992,34.07,25.3652,16.1,859.962925384995,19.2742959049226,56.0072736940413,28.0412153272481,67245070643.990135,3198925.0,2.18095278739929,,6976704.395431275,AFRICA,5.4643042909410475,,
TUN,2010,42061674642.7812,10636240484.9451,10765980.0,3906.90625867605,100.151009836799,2.88814231758981,15.153644726139,66.6280059814453,-0.217492599999999,4.47896057767152,103.234503500842,36.8,27.731,12.6,955.707047372167,19.4646477451124,55.8976948687167,29.5235517709565,74519057596.73573,3277396.0,2.21788382530212,,7268883.577509867,AFRICA,5.4309669374712914,,
TUN,2011,41200826152.5875,9238573522.51956,10886035.0,3784.7412903401,100.106379304237,0.899077534980039,16.431096340513,66.9191886197857,-0.4029909,5.13830793305368,113.794012236779,39.1,26.2639,13.2,902.903041115908,19.2235168460425,56.8340831798214,30.54812597421,80031678239.4185,3139770.0,2.27330327033997,,7137649.409115327,AFRICA,5.397152072708996,,
TUN,2012,42938131960.3014,9832110313.56785,11009647.0,3900.04620132702,101.550723929668,3.28518933963283,16.656985085655,67.2098922729492,-0.175204,4.78950869178639,116.660316175441,41.4416008,28.2414,13.0,930.16863461378,17.8799045046228,57.0947002042078,30.1215368230456,85862204641.01543,3231597.0,2.33010721206665,,7529967.476192949,AFRICA,5.379061940815225,,
TUN,2013,43981498924.3673,9883611358.15193,11141361.0,3947.58763533174,98.9549566862038,2.1744128074392,17.302761665394,67.4999542236328,-0.2216627,4.66714973152741,114.100647129197,43.79999924,28.219,13.2,935.797099690451,17.3550040560394,58.023672140101,29.1379467288349,91452705767.11658,3315283.0,2.38833093643188,,7917992.951926692,AFRICA,5.348332768153719,,
TUN,2014,45340671513.9524,9636814273.21433,11274288.0,4021.59954703591,96.1071038558701,2.03842746868013,17.3282152950605,67.7524643379101,-0.152277399999999,5.03392320650315,126.692106854109,46.15999985,30.2046,12.9,939.769133002953,19.2788417723855,57.5059874486204,27.1288836396189,96516884751.97507,3294397.0,2.44800925254822,,8064714.337567098,AFRICA,5.347970210234342,,
TUN,2015,45779494041.9295,9605199770.59836,11402264.0,4014.94773686432,87.2485306596052,2.11999260597179,17.9055746963883,67.8807907104492,-0.1094928,5.03388625276524,128.008569175385,46.4999943435776,30.7211,12.5,952.983955126789,18.0712480880451,58.9457719298636,24.8970515198959,101296240284.97467,3386337.0,2.50917887687683,,8496925.270386454,AFRICA,5.306752102935315,,
TUN,2016,46290957182.3198,9733187515.0598,11528674.0,4015.28893802703,87.0926643641466,1.40344558640993,18.7192573165881,68.0623356528248,-0.1019524,5.55369160408213,123.883093580407,49.5999948415756,29.8618,12.4,955.176493865808,19.1640181719787,59.7022255944941,24.0076023041992,105964615785.78574,3417581.0,2.56798410415649,772.0,8776293.682667242,AFRICA,5.281065513992003,66.96346865216242,4.218970335115181
TUN,2017,47333713938.692,9781119180.31627,11650498.0,4062.80606534519,95.8091979825804,1.9233125677007,19.1245104718586,68.2877807617188,-0.0902866,6.8819804955977,123.034053994945,55.5001550633671,30.2963,11.8,973.953481456321,16.5337753021396,60.2679109708219,23.624101204276,110447504176.81271,3458104.0,2.61101174354553,694.0,9029150.154401772,AFRICA,5.270376762609654,59.56826909888315,4.103771143712863
TUN,2018,48567689496.9783,9993752205.97532,11765514.0,4127.97005697994,103.871824260635,2.32248034984414,18.3880232419204,68.5485240272509,-0.0574128,8.6185014951323,125.532926143303,64.1908102327387,30.1881,11.9,973.074341333009,18.9546097979168,59.4591341366813,23.6862252235906,114918881173.9474,3499975.0,2.65475988388062,656.0,9291593.224585073,AFRICA,5.263598617506174,55.756170108675235,4.038764374833387
TUN,2019,49320533876.2551,10051372186.5496,11875081.0,4153.27978615515,102.332614725789,1.94487649950903,18.816485090181,68.8206382576031,-0.0268576999999999,10.0541966829532,124.386924181822,66.6999983024144,30.2451,12.2,950.614263724593,16.9323513605894,59.9417090281883,23.2353115777678,119224309301.79964,3533409.0,2.69924139976501,605.0,9537523.855102286,AFRICA,5.249127065921924,50.94702090874159,3.950224370544655
TUN,2020,44893953703.8732,7792464983.50502,11974057.0,3749.26841452928,84.3333297071767,1.46634304906862,21.6353520147345,69.1043166438476,-0.0116452999999999,11.1467984493476,124.041976750236,68.55639648,28.7185,12.9,896.515593998175,17.004974740635,60.1899882930928,21.5120069019708,121055558820.21468,4487046.0,2.74446797370911,750.0,12314554.043559568,AFRICA,4.983648512232248,62.63541254229874,4.153170116369468
TUN,2021,47020147729.5282,8105040630.33715,12048622.0,3902.53322990199,93.6334140664079,1.16289301361367,20.8063272836741,69.3997523770568,-0.0151282999999999,12.4220429522978,129.846077003661,68.31552226,31.0178,11.6,964.474882954034,20.064818139673,59.5291634928382,23.3568690771039,123107821509.54108,5440683.0,2.76772165298462,777.0,15058296.146125322,AFRICA,4.8932920162601885,64.48870252548383,4.181877647237765
TUN,2022,48314277429.7123,8285549242.04771,12119334.0,3986.54558325666,116.095794384146,1.43159199894021,20.369250848904,69.707138648303,-0.236793299999999,13.9309222767522,131.875365428496,,30.3588,,956.041118887201,22.397309689228,61.0687406100635,25.9624438396638,125237979676.11172,3444619.0,2.79117250442505,791.0,9614525.841020111,AFRICA,5.206063738469744,65.26761289027928,4.193701284480779
TUN,2023,48403183212.3138,8446681223.12267,12200431.0,3967.33387634534,112.128858013354,1.46351333844229,19.4187952219205,70.0266686486584,-0.3148235,14.0829860846719,132.653682480562,,31.2092,,901.544846500177,18.874792802061,62.0931279377135,24.0937583898893,127422761915.4288,3423546.0,2.83977293968201,935.0,9722093.288556587,AFRICA,5.1946172542761655,76.63663685323904,4.352039440170927
TZA,2008,31113277454.4947,8241008304.50552,42570728.0,752.540466308594,49.0265445510865,4.94943766923668,11.317596218542,26.7851328989335,-0.3937892,0.0150854831517093,30.5533722608643,1.899999976,6.2794,90.3,415.330594456726,24.0769199631826,43.7191784966665,23.7375391938967,59835384374.43683,21031033.0,1.57619655132294,,33149041.68535894,AFRICA,4.219957592888219,,
TZA,2009,32752668789.9028,8175461576.04806,43633982.0,772.929565429688,43.5326006456317,3.24017488387777,12.3330567445648,27.498387547781,-0.364254099999999,0.0159210772924644,40.036423904653,2.400000095,6.0772,91.0,415.353590642635,22.1131685895842,44.5514742946567,21.6769086388074,65019076731.76304,21078286.0,1.58615028858185,,33433329.421710767,AFRICA,4.236677491565125,,
TZA,2010,34828049320.6343,9114982035.83352,44758488.0,801.29931640625,47.6404394295683,5.66396796617806,10.3622039008706,28.1968953939105,-0.382002299999999,0.0168772457192924,46.8823991552172,2.900000095,7.3333,89.4,421.07723472057,23.447292129681,43.3162282485783,23.5561736572068,70883104931.0084,21125539.0,1.59616684913635,,33719885.02193708,AFRICA,4.262345749474175,,
TZA,2011,37500111399.4432,11095089712.9178,46029367.0,838.999267578125,56.1661241821809,3.54720849735785,9.69687940199349,28.865726405543,-0.382105,0.0614129670738248,55.7610427273527,3.200000048,8.8864,87.6,433.147775276653,24.0450043955925,41.4050375845078,26.3820840879185,78434039397.3758,21381474.0,1.6092346906662,,34407809.6983774,AFRICA,4.2877102146980075,,
TZA,2012,39187673997.6272,11205545862.5479,47374260.0,851.910705566406,54.3689490815138,4.53878496380622,10.4270536311811,29.4878764597911,-0.435475899999999,0.0872309140026673,57.4558483868666,3.950000048,10.6021,85.2,425.199728698323,23.2717852106239,40.6114766481977,25.3994987211663,85717883290.0549,19492985.0,1.62240934371948,,31625601.000983667,AFRICA,4.355453154850425,,
TZA,2013,41845219654.6812,13161415648.9429,48824128.0,882.8115234375,48.6316275295495,4.57242839319348,10.045603308513,30.0725108782502,-0.493487099999999,0.11556786021862,56.2075025692215,4.400000095,11.5936,84.5,432.383123313066,23.0790165463582,40.2655507384318,25.4467450324696,94593404774.49506,19485413.0,1.6356920003891,,31872134.168377776,AFRICA,4.381536922079636,,
TZA,2014,44662433111.6494,14112076912.8888,50351512.0,913.811218261719,45.3560223433065,2.8329281892962,9.86779141018669,30.6443077170742,-0.464479,0.168018787598672,63.2804353521698,7.0,11.257,84.7,414.956549694307,20.3066252412462,41.2956954905769,25.1415034758525,103975811448.65909,21160465.0,1.64908337593079,,34895371.058465324,AFRICA,4.354688034704353,,
TZA,2015,47413919817.124,15111352998.8455,52020962.0,939.127319335938,40.7576808778314,3.17633492826527,9.92729404696031,31.2061566592472,-0.4023419,0.203764013437506,76.2492627491202,10.0,13.2034,82.8,420.073127390291,20.9426794551394,40.4311664337765,24.4873501095853,113888373875.07164,21974678.5,1.66258430480957,,36534755.577336304,AFRICA,4.35275859687089,,
TZA,2016,50669888784.2555,17527679861.6976,53824013.0,970.156127929688,35.4204704002636,1.73591210997565,9.06650633826612,31.7577303242916,-0.438044699999999,0.591695,74.3983656514054,13.5042328468919,14.1367,81.7,416.6573892094,20.4238282680824,39.4485885215938,24.8583993681558,125721635043.01566,22788892.0,1.67619585990906,10.0,38198646.422314696,AFRICA,4.355628127214398,0.18579068045335081,0.17040979296976758
TZA,2017,54078588995.422,20070867992.0755,55652890.0,1001.55895996094,33.1125919853124,1.76011643802415,8.50343167431648,32.2987013317296,-0.486800199999999,1.37184,71.7911684370749,14.46339989,14.1975,82.0,406.582586090679,18.6038900381073,37.961527710078,25.0421511861537,139506421282.94037,23603105.5,1.68991887569428,15.0,39887333.509453475,AFRICA,4.356202319420101,0.26952778193549337,0.23864500607870928
TZA,2018,57054358529.8858,21855710434.4169,57437145.0,1024.01525878906,32.6426099043737,1.70440979499363,8.11258642479634,32.8287423010834,-0.5520727,1.49944,75.7301934140355,15.49069977,14.9211,81.3,403.246305480236,19.7342269077772,37.2427988727653,27.0077655110967,154386810653.21027,24417319.0,1.70375418663025,4.0,41601109.47253635,AFRICA,4.3469515353988015,0.06964134446445762,0.06732340019509798
TZA,2019,60363511324.6004,23604167269.1863,59174891.0,1051.7666015625,33.0185892502311,1.99459353959393,7.78241227923226,33.3475258518752,-0.5728339,1.75692,80.5835569684446,16.59090042,17.0037,80.4,414.699802505225,22.0048939517856,36.83250438588,28.6718333565052,170271637389.73605,25231532.5,1.71559405326843,19.0,43287067.11184912,AFRICA,4.3432324354047935,0.3210821292429588,0.278451195631024
TZA,2020,61565931105.4141,24168594510.0418,60972798.0,1041.25964355469,27.9630151969884,1.42845965174632,7.69958423897104,33.8547246036273,-0.565190299999999,1.86248,84.0050558283384,19.48139954,16.677,80.8,404.414101040694,22.5094861470273,34.2374729758264,27.0844502877132,185926650030.29105,26045746.0,1.7261700630188,33.0,44959387.01419166,AFRICA,4.307532576515728,0.5412249573982155,0.4325775271231902
TZA,2021,64226431583.1539,26056896852.7172,62830412.0,1054.31726074219,29.9151840074048,1.68494347865961,8.00508198452759,34.3500111758619,-0.5650588,1.97842,86.0162814148027,22.87540054,18.9418,78.3,404.180640287945,20.59925012622,32.5519716058525,27.2961418878518,202687214381.49368,26045746.0,1.74082839488983,51.0,45341174.20288821,AFRICA,4.314133270385231,0.8117088266109094,0.5942705029926568
TZA,2022,67159014151.451,28554822430.0848,64711821.0,1070.58532714844,35.0034517101994,1.89781100350604,8.30175218114757,34.8234736377147,-0.5495819,0.110774196881278,93.0159746238635,26.86059952,20.9124,,406.559197479309,21.8389520235848,30.6423919827317,27.6848111756783,221107676092.50378,26045746.0,1.75561130046844,80.0,45726206.00673067,AFRICA,4.322840132642529,1.2362501744464895,0.8048004338492805
TZA,2023,70563656177.7408,30189670922.3556,66617606.0,1092.86413574219,38.212034806339,2.08641570922927,8.75962998482192,35.4748019434954,-0.4944742,0.10501728326893,105.40028112088,28.43190002,21.5734,,400.79903628363,20.1699588964355,28.6974346292653,28.0339433523146,240241963210.23416,26045746.0,1.76666176319122,99.0,46014023.551990665,AFRICA,4.339164813437559,1.4860936311641102,0.9107126557598474
UGA,2008,22066817213.6558,5173806852.93983,30539553.0,722.565167003452,56.2582682050634,5.04737190164171,11.2108868131021,16.5070641943955,-0.2591785,0.0157107735008433,28.0124073852685,3.880000114,3.4804,94.1,402.651273617184,32.2312691228108,46.8958814777585,25.768110035453,44431615758.81629,10653222.0,1.89503967761993,,20188278.38449355,AFRICA,4.302916576332942,,
UGA,2009,23567695614.7273,5303413605.53592,31451151.0,749.342865535423,47.0638780748379,3.3491615513943,6.58533254689826,17.6123523369348,-0.332457399999999,0.0190772032476649,29.8359001233373,4.099999905,3.8307,94.3,414.735215121393,29.0929498688488,44.6270560606876,27.2861852856713,47513448576.41139,10653222.0,1.93316149711609,,20594398.590630066,AFRICA,4.332300964436152,,
UGA,2010,24896350765.3932,5789497721.94002,32390802.0,768.624091660131,38.2692490371291,2.03900471067451,8.27345406223707,18.7990645544572,-0.349823699999999,0.043222146830449,39.6046507276973,4.300000191,3.7998,93.6,421.097969878538,33.0222698352824,44.7858823687755,27.5918336188994,50927273869.53084,10653222.0,1.97205018997192,,21008688.468913037,AFRICA,4.3499141963997285,,
UGA,2011,27234530259.5375,6551767501.94293,33354543.0,816.516366587228,39.7552255606122,3.2086060344385,15.3978037954044,20.0561028736631,-0.4625994,0.106474251498514,50.0591238800663,4.599999905,4.2628,93.3,429.225311843415,34.1383520886805,45.776796908869,27.5582956754514,54932677677.99722,12389469.0,2.01898336410522,,25014131.801097337,AFRICA,4.299752047523182,,
UGA,2012,28279643267.7641,6742393106.06577,34337438.0,823.580468285493,43.5021371397314,4.41438584859015,7.59446464218355,21.372369321253,-0.4996961,0.1118312903834,47.6342672974029,4.800000191,4.329,93.4,436.075835109515,33.2300507707354,44.4441204774638,27.1786073378959,58928436900.16313,10602541.0,2.06703329086304,,21915805.21474031,AFRICA,4.3987845878725995,,
UGA,2013,29294007439.7726,7406787903.1741,35337042.0,828.988669729986,43.1091548734687,3.79031709675384,7.09808347224892,22.7367659239271,-0.5574549,0.117440503367543,51.1323160552035,5.099999905,4.4114,93.1,449.340940009568,34.5618313817538,44.5372887962385,25.4646646803777,63388802958.32908,13895927.0,2.11622667312622,,29406931.365214814,AFRICA,4.217373604747726,,
UGA,2014,30789849487.5724,7574994505.39448,36395539.0,845.978664791099,36.0144010819085,3.24589612959273,7.42890180380585,24.1938503391826,-0.5832969,0.151661444002794,55.9572451997482,5.400000095,4.8524,92.4,455.997609512825,30.8166982571651,44.0459519330973,25.222682012996,67794357315.8071,15050052.0,2.16659092903137,,32607306.144650426,AFRICA,4.176509721006253,,
UGA,2015,32387183730.1002,7534200569.75023,37531446.0,862.934610355811,37.6892983324358,2.27760507458345,8.95453398978222,24.9777856560427,-0.610189,0.215083639463292,53.8755501186925,5.699999809,5.5954,91.7,470.526106943969,31.3216859781962,44.2988124381619,27.1098848763257,71938840019.76697,14779539.333333334,2.21815395355225,,32783293.60391432,AFRICA,4.202820623355462,,
UGA,2016,33935615078.9833,8164938902.6538,38799152.0,874.648370639216,31.2093620232119,2.1425304891559,7.3519468435187,25.6953567134098,-0.6395096,0.237414982677972,58.8633638178484,5.9,6.0018,91.4,473.577742821637,31.6549779811788,44.4324164008995,26.1664603884593,76506836921.43242,14509026.666666666,2.27094388008118,8.0,32949185.314601306,AFRICA,4.224694700378976,0.20619007343253276,0.1874666923810324
UGA,2017,34998276801.8745,8326254199.2953,40177388.0,871.093880017151,36.8370529334101,2.61088918011351,8.00943502980076,26.4139260579546,-0.6572323,,62.0968142578109,7.417900085,6.2539,91.3,468.530429181479,27.8046403871258,43.4784994061797,26.0309948147929,81007749274.6561,14238514.0,2.32499027252197,13.0,33104406.545167886,AFRICA,4.232465909175982,0.3235650859134994,0.28032891859222187
UGA,2018,37204541496.6985,9139444138.63388,41565831.0,895.07512785438,36.6384055999567,3.20512810607337,8.63607272997988,27.1280475018884,-0.693584099999999,,58.8753608703264,9.326299667,6.8571,90.5,468.498653970229,27.5743901013937,43.3388930035876,26.2360116484378,86096805949.55717,15664892.5,2.38032293319702,22.0,37287502.863816,AFRICA,4.194928611275529,0.5292808893920585,0.42479761798316895
UGA,2019,39600047064.28,10025451073.1375,42999637.0,920.939101515671,39.3610539647435,3.68569218154174,8.77456131212774,27.8369781799403,-0.728266,0.0752797052682096,59.0598078769828,11.72579956,7.0646,90.5,455.42686850579,32.5735656593236,42.9981110493193,26.6204366953482,91817416725.21681,17091271.0,2.43697237968445,21.0,41650955.36070183,AFRICA,4.1628797375646,0.4883762158271243,0.39768573767112214
UGA,2020,40768765796.4748,10018099767.7894,44457152.0,917.0350317644,37.0006923916369,3.16881317773755,9.51141446504173,28.5399752271502,-0.690221499999999,0.077818750062982,62.2824129624858,7.4,7.1198,91.6,475.329485023229,33.4244237039788,42.8380040896187,26.4905245869762,97244645656.74536,17530424.0,2.49497008323669,34.0,43737883.42645447,AFRICA,4.140087196426149,0.7647813337210625,0.568026792467206
UGA,2021,42210585952.7826,10478882289.3875,45910930.0,919.401675217265,41.7136307424781,4.06673785760736,9.93159612659213,29.2362957789022,-0.7277087,0.0838841644026815,65.6220730009172,10.0,8.1105,91.0,483.427100082329,32.2662841882816,41.8463858299692,27.149441688847,102861295663.2956,17969577.0,2.57095623016357,43.0,46198995.941553995,AFRICA,4.119605727818453,0.9365961438812065,0.660931867013515
