Country,Year,GDP,GFCF,POP,GDP_PC,TRADE,FDI,GOV_CONS,URBAN,RULE_OF_LAW,BROADBAND,MOBILE,INTERNET,CO2,RENEWABLES,ENERGY_USE,PM25,SERVICES_VA,INDUSTRY_VA,CAPITAL,LABOR,HC_index,AI_PUBS,EFFECTIVE_LABOR,REGION,LN_TFP_SOLOW,AI_PUBS_PM,LN_AI,MALM_CRS,MALM_EC,MALM_TC,GTFP_ML,ML_EFF,ML_TECH,LN_GDP_PC,LN_AI_L1,RENEW_L1,D_ASIA,D_AFRICA
IND,2022,2990839011962.06,941161453067.492,1425423212.0,2098.21124476122,50.6979382758042,1.53665241748393,11.0688036450937,34.7555673994206,-0.1104884,2.35231555917724,80.1818007717416,55.9,2807.0805,,727.902200094024,50.6577446303517,47.1727519374304,25.6040259797277,8642432910634.843,444845808.0,2.21300768852234,31400.0,984447193.3109328,ASIA,4.8409442031394985,22.028545442264065,3.1367345525789134,1.0036458539817943,1.0221739729869177,0.9818738106283592,1.0036517359136936,1.0003504938615515,1.0033000853924694,7.64884047252486,3.070641889306395,34.9,1.0,0.0
IND,2023,3206485223026.3,1009423253895.84,1438069596.0,2229.71491223037,46.3229520582338,0.802254995836756,10.6054981056988,35.0676918424186,-0.0879069,2.74534696441771,80.5631998772888,60.25230026,3014.5226,,763.197899394641,54.0522242217331,47.5864648020094,25.5525555206094,9219734518998.941,471885685.0,2.28326201438904,43831.0,1077438659.694452,ASIA,4.829263838938125,30.47905339346316,3.449322353003796,1.0014641489774245,0.9958363111215317,1.0056513683956299,1.00272887902323,0.9979003295144618,1.0048387092036712,7.709629014232512,3.1367345525789134,,1.0,0.0
KAZ,2016,186416677156.152,43456597619.3169,18363600.0,10151.423313302,60.3115965864153,12.5466202801438,11.6308534068253,56.7476265001667,-0.510937699999999,12.7965104881396,139.051166437953,74.5877264735738,216.1249,2.1,3389.09731833891,19.0781512426342,57.857435042574,31.9797903606788,487093710058.7769,8514316.0,3.43712115287781,90.0,29264735.625885982,ASIA,5.357416415830455,4.900999803960008,1.7751217948535445,,,,,,,9.225369202550446,,,1.0,0.0
KAZ,2017,194059760924.352,45412144512.3499,18651931.0,10404.2718646317,56.825387935971,2.85205738000704,10.5359417828743,57.4586448748837,-0.4614698,13.8114386119057,143.112796203246,76.4267482325439,226.4516,2.0,3404.26707460291,20.2247266404274,57.304415099355,32.3252253010728,508151169068.188,8585200.0,3.45405912399292,112.0,29653788.391304016,ASIA,5.374201018921088,6.0047402062553195,1.9465870921997808,1.0019311029841242,1.0052852162486068,0.9966635207498634,,,,9.249971757006811,1.7751217948535445,2.1,1.0,0.0
KAZ,2018,202016211108.857,47864400315.4659,18932727.0,10670.2120148279,63.5279565118188,0.196995426846668,8.32120070703086,58.2388038921695,-0.3704992,13.0002402717791,137.674831523214,78.9039190578816,229.3799,1.9,3814.13873379292,19.3045522190598,55.454732268099,33.4962004017876,530608010930.24445,8660636.0,3.4710807800293,137.0,30061767.162429836,ASIA,5.390365428939372,7.236147228024785,2.1085326651622482,1.0013830898549025,1.033338817058055,0.96907526681894,,,,9.275211214279073,1.9465870921997808,2.0,1.0,0.0
KAZ,2019,211106940610.612,54469687559.0869,19209555.0,10989.6840718388,64.8586165517565,2.05367649290766,9.13216157597614,59.0832474269546,-0.430970199999999,13.0799490149564,133.879728083238,81.8776204746284,218.8149,1.9,3753.15793323889,20.6684838968766,55.5282559332057,33.028795913527,558547297942.8191,8760525.0,3.45479321479797,202.0,30265802.32806799,ASIA,5.412025022719595,10.51560017918166,2.4437026534238497,0.998679978955383,1.0159051086860116,0.98304454856723,,,,9.304712300109017,2.1085326651622482,1.9,1.0,0.0
KAZ,2020,205829267103.2,54360748183.9205,19482117.0,10565.0359816235,57.0264423660931,4.21199990309163,12.742044005777,59.9871193541692,-0.4154444,13.4502836627046,124.698460644703,85.94259898,225.4957,1.8,3388.38789091494,20.087431214828,56.1027808941057,33.0977971542858,584980681229.5986,8732000.0,3.43867182731628,252.0,30026482.39612576,ASIA,5.375683537686212,12.93493925737126,2.6343993019270133,0.9373889409982298,1.0262654548907113,0.9133981237808048,,,,9.265305335782502,2.4437026534238497,1.9,1.0,0.0
KAZ,2021,214679925583.069,55774127636.348,19743603.0,10873.3915275276,58.6686085779207,2.31675874599247,11.2703470377122,61.030254280267,-0.4655785,13.946795830528,123.943942754522,90.9239507,241.9078,2.0,3540.40029844449,20.7882543073739,53.9193570155211,35.2669295966944,611505774804.4667,8851769.5,3.42271423339844,336.0,30297077.458412193,ASIA,5.3964322771175315,17.018170391695982,2.891380714933117,1.0018180286306912,0.9892372425402589,1.0127176632150707,,,,9.294073939503082,2.6343993019270133,1.8,1.0,0.0
KAZ,2022,221549683201.099,57893544487.1245,20034609.0,11058.3482413407,68.3343147415612,2.25355434978679,10.499269785365,61.444157327248,-0.440637699999999,14.4739535470844,125.641583521795,92.29685266,246.5276,,3506.54555005386,18.9935714383546,52.6439186616041,34.9793974237581,638824030551.3678,8971539.0,3.40691876411438,309.0,30565304.56208396,ASIA,5.406905044101485,15.423310731943907,2.7987017117112867,0.991162376354268,0.9902318759408301,1.000939679317588,,,,9.310940918655643,2.891380714933117,2.0,1.0,0.0
KAZ,2023,232848717043.771,67793340594.0799,20330104.0,11453.3952725363,62.3342837675021,2.18589516942702,11.2471234717129,61.7560919499181,-0.3777888,14.3457210056574,127.114775212168,92.87846096,255.4342,,3650.54759330848,19.5961413356991,56.3444686710489,32.4284843310401,674676169617.8794,8971539.0,3.39128279685974,488.0,30425025.872056235,ASIA,5.440525833491428,24.003812277595827,3.2190283043464474,1.0015748976783776,1.0145962936206763,0.9871659338554938,,,,9.346041495378465,2.7987017117112867,,1.0,0.0
KEN,2016,73074983895.0953,14906862761.8627,48139687.0,1517.97796057742,34.8650195731824,0.627591266355583,12.609768629814,31.6502520105647,-0.612463299999999,0.275660288360412,80.9772361004341,16.6,18.5033,68.3,533.407778503543,19.368281863389,56.4465087468317,18.1621592865164,132863259997.79027,19313460.0,2.28482580184937,34.0,44127891.73098574,AFRICA,4.608655023031922,0.7062779614665962,0.5343143674895867,,,,,,,7.325134439126475,,,0.0,1.0
KEN,2017,75879571212.3885,16100669221.4142,49197766.0,1542.33773973372,35.9950578754074,1.64083690398642,12.3350790178839,31.5383650847102,-0.5442175,0.586008315906052,87.026530838819,17.82710075,19.2464,68.1,538.606903918261,18.1123098167473,55.8541060679002,17.5035092078691,142320766219.31494,19117153.666666668,2.30526947975159,29.0,44070190.88748787,AFRICA,4.623099879333502,0.5894576595205563,0.4633928634049718,0.9693771331447915,1.0007393000784714,0.968661001990008,0.9857386243173956,0.9980804427111927,0.9876344452153859,7.341054557205019,0.5343143674895867,68.3,0.0,1.0
KEN,2018,80165208728.3956,16037710236.2892,50207107.0,1596.69045914945,34.4147531767425,0.832686217791619,12.3486893953272,31.3940041639796,-0.5107269,0.739931101786048,98.5944679106884,19.5,19.1369,68.7,546.495296692888,19.831438788068,56.0189509830887,17.313146131064,151242438144.63837,18920847.333333332,2.32589602470398,41.0,44007923.59663089,AFRICA,4.65768080609681,0.8166174561700996,0.5969762312934129,0.9941585752389911,1.0460021696219413,0.9504364370470779,1.0123953027745938,1.0248091803733963,0.9878866448149114,7.375688302972038,0.4633928634049718,68.1,0.0,1.0
KEN,2019,84264984851.3549,16759615840.4237,51202827.0,1645.70961777862,31.759461841481,0.468168547481475,12.1707972873275,31.1895566421135,-0.559008899999999,0.959288829892146,106.547822056778,22.6687733618171,19.4769,68.1,543.883187157453,20.2519023152347,55.9598629656759,16.9305452274709,160439932077.83014,18724541.0,2.34670734405518,80.0,43941017.87876232,AFRICA,4.687884129623702,1.5624137315699385,0.9409496781690188,0.9908830964504521,1.019834641952236,0.9716115296433128,1.0040263942726786,1.016950722304642,0.9872910970526931,7.405926948771305,0.5969762312934129,68.7,0.0,1.0
KEN,2020,84035138346.859,17144236973.4238,52217334.0,1609.33414078281,30.3991387830411,-0.0053684543935162,12.4776599686236,31.2063494632616,-0.5784344,1.29112489733773,117.602526394779,24.7227993,19.1646,69.0,534.753957479746,22.7039455998975,53.9774355183867,17.4002876322786,169562172447.36243,19149904.5,2.36770462989807,94.0,45341317.54675589,AFRICA,4.645406918288211,1.8001685034322128,1.0296795951676456,0.943620287815232,1.021595787658122,0.9236728451850423,0.978051616156984,1.0159766278322784,0.9626713738915309,7.383575795278356,0.9409496781690188,68.1,0.0,1.0
KEN,2021,90413816676.9795,19000168571.7176,53219166.0,1698.89578271444,35.0020477795269,0.382593996518954,12.1468578016243,31.2879334021971,-0.445618199999999,1.48254108303764,122.297519656734,26.96290016,21.5155,67.7,539.778643234306,20.7417100078724,55.1214442175046,17.1524357767952,180084232396.71188,19575268.0,2.475581407547,119.0,48460169.50854975,AFRICA,4.654256943050122,2.236036543676765,1.1743492919868588,1.0130413355448655,1.038696572484741,0.9753005472247745,0.9948091434842362,1.0420645502417503,0.954652130958153,7.4377337794223415,1.0296795951676456,69.0,0.0,1.0
KEN,2022,94807911027.625,18842072644.378,54252461.0,1747.53198804428,40.2753238373561,0.691645983068062,12.2133041039933,31.4307820066946,-0.4245656,1.47646942688922,121.168999135357,29.40589905,21.9726,,541.12804988998,20.77459729359,55.4146210848294,17.5274480968435,189922093421.25427,19575268.0,2.57906222343445,164.0,50485834.21240524,AFRICA,4.656478591983701,3.0229043434545764,1.3920041152687512,0.9942829112227727,1.0300878856209252,0.9652408547872886,1.000602981325086,1.0,1.000602981325086,7.465959778972922,1.1743492919868588,67.7,0.0,1.0
KEN,2023,100230916344.516,19203705184.025,55339003.0,1811.21651838425,40.9337677377556,0.472521238226254,11.7769650802435,31.6330340816429,-0.427558899999999,2.38882511128724,120.612416887959,32.07040024,21.2679,,544.940571966597,20.252365609383,55.4743471461612,17.1222148239844,199629693934.21655,19575268.0,2.60687518119812,217.0,51030280.31450176,AFRICA,4.687682704419625,3.9212849570130492,1.5935696665298402,1.0057903651352422,1.0175426027658068,0.9884503728899208,1.0134723493945008,1.0,1.0134723493945008,7.5017540080999225,1.3920041152687512,,0.0,1.0
LKA,2016,89390445520.6344,27256260230.7289,21209000.0,4214.74117217382,46.4715370250761,1.01937184801285,8.17028444051707,18.9747679368162,-0.1066651,4.07189669081491,117.737517418373,22.19,23.486,45.1,542.577379685228,24.6700049853186,53.4181636949792,30.48271772947,390060420223.83856,7947683.0,2.88305163383484,125.0,22913580.458351385,ASIA,4.859224807528355,5.893724362299024,1.930611485035284,,,,,,,8.346343462186052,,,1.0,0.0
LKA,2017,95165677292.2796,30544838808.9266,21453000.0,4436.00789131029,47.1404098001494,1.45462805110061,7.8532279542594,19.1507693078088,-0.111659899999999,5.5257624644358,127.669744935625,25.07550049,23.4107,45.8,514.23622858293,24.3181666680079,52.2395328654736,31.1282786463629,401102238021.5732,8208179.0,2.89582014083862,179.0,23769410.067808602,ASIA,4.8882249013556525,8.343821376963595,2.23471530956792,1.0340372413176797,1.0376645095231363,0.9965043921497099,1.0203130117177703,0.9953657922937104,1.0250633682784818,8.397510127393447,1.930611485035284,45.1,1.0,0.0
LKA,2018,97364084619.6196,30739157993.054,21670000.0,4493.03574617534,49.8093967520437,1.70888696252064,8.60915689735112,19.3241083384127,-0.0575940999999999,6.93976008216017,136.084228735946,28.33620071,21.9829,47.9,508.543364517116,28.6882456623859,53.6373194381874,30.0568195253216,411786284113.5485,8015166.0,2.90864515304565,249.0,23313273.736756288,ASIA,4.914456886192225,11.490539916935855,2.5249715511404043,1.003460777045967,1.035599882979266,0.9689657111192019,1.027864158773199,1.0505841665108242,0.9783739290369448,8.410283865008985,2.23471530956792,45.8,1.0,0.0
LKA,2019,97149412501.4789,27495866912.3166,21803000.0,4455.78188788143,49.4255238852768,0.835367460265196,8.97254856467492,19.4946326418437,-0.0781005999999999,7.43541256815093,126.514451763616,32.02090073,23.973,46.1,523.467212401339,24.0032412073756,55.7458586317871,29.1910098708421,418692836820.1877,8180693.0,2.90680932998657,290.0,23779714.738155823,ASIA,4.893551530195159,13.300921891482822,2.660324003123755,0.9809093493887671,0.9980143775037212,0.9828609401823067,0.9710119070642342,0.981162917260235,0.9896541032916877,8.401957832447152,2.5249715511404043,47.9,1.0,0.0
LKA,2020,92656723311.8673,25134696446.5161,21919000.0,4227.23314530167,37.0891188568192,0.514700553944402,10.397908337341,19.6621898312161,-0.1909487,7.8962203692284,131.773421339878,36.18473435,22.6144,49.3,511.109950825019,22.4205185814566,57.8323873796436,28.2358328750276,422892891425.6944,7999093.0,2.94188475608826,419.0,23532409.75923231,ASIA,4.849504724578901,19.11583557644053,3.001507344506206,0.9468838665011157,1.0362961002965265,0.9137194149723941,1.0035658286936777,0.9975201610406182,1.0060606972061121,8.349302955256215,2.660324003123755,46.1,1.0,0.0
LKA,2021,96555233166.2537,26874503505.4647,22156000.0,4357.97224978578,41.2288463294978,0.668825708548416,9.45146674036704,19.8266275195269,-0.2315397,10.5401488574725,135.522602889503,44.45308724,22.8196,48.8,527.156696517111,21.4624506663055,55.874385350147,29.9540097665519,428622750359.8744,8113507.0,2.925217628479,566.0,23733773.705187764,ASIA,4.880469728598149,25.546127459830295,3.2788838786627728,1.0287785096092774,1.0179381343493752,1.0106493458630774,1.0107026840930613,1.0238378586349142,0.9871706496970467,8.37976214783532,3.001507344506206,49.3,1.0,0.0
LKA,2022,89459202621.6389,20324046273.2521,22181000.0,4033.14560306744,46.6826080179359,1.19249322162632,7.23003958912127,19.9877933196367,-0.3299184,9.63609972688813,151.72675762805,48.3,20.7971,,463.726722097872,24.0274945850207,57.0665321872281,29.8058315779478,427515659115.13275,8147731.0,2.93261384963989,555.0,23894148.77374027,ASIA,4.8006649499811545,25.0214147243136,3.258919842256352,0.9279766485316527,0.9286340696768649,0.9992920557551362,1.005576801965312,0.9965494059617389,1.0090586537401636,8.302301897139461,3.2788838786627728,48.8,1.0,0.0
LKA,2023,87644138317.9669,18844929235.3184,22037000.0,3977.13564995085,43.3476681195134,0.848017076796717,6.74813796228811,20.1455348442463,-0.31553,8.76545173115153,142.277402587724,51.2,21.5803,,466.718993611413,22.6820308390395,60.0610214917243,25.6710307504815,424984805394.6945,8009916.0,2.92950534820557,589.0,23465091.760677367,ASIA,4.794022959914431,26.72777601306893,3.3224346549353188,0.9870728860672019,0.9911742664855562,0.995862099575187,0.9815947956018688,0.9620808160204204,1.0202830981103714,8.288317153238237,3.258919842256352,,1.0,0.0
MAR,2016,110989284688.174,32161287165.8921,35023457.0,3124.42504882813,71.1226603816864,1.93000540251056,18.3617257132517,60.9657656537179,-0.2935249,3.58453478764246,118.531797132419,58.271236420398,61.011,11.1,558.062023900473,18.9602475540145,53.3932404781727,25.685104578574,469424342143.66345,10694796.0,1.87187135219574,486.0,20019282.249977592,AFRICA,5.098594745589338,13.876414312841819,2.6997770267668026,,,,,,,8.047005560868302,,,0.0,1.0
MAR,2017,116603009678.139,32843614280.0605,35446392.0,3242.64428710938,74.1733578786573,2.26092196120538,17.9819739836974,61.2761057031842,-0.3713857,3.89000663311516,123.894319060738,61.7622120123071,63.8616,10.4,577.582098917111,21.3269600699193,53.0987601129781,25.405454806575,478796739316.5408,10710324.2,1.89294099807739,593.0,20274011.78088042,AFRICA,5.132798451943785,16.729488293194972,2.8752292585977144,1.0307815690796518,1.0477015028178345,0.9838504252473859,1.0006229672801699,0.9869906162275414,1.013812037144521,8.084144413923577,2.6997770267668026,11.1,0.0,1.0
MAR,2018,120177639735.159,33646194688.1753,35839760.0,3304.7119140625,77.2548875243989,2.78337936840164,17.9957615100603,61.5695822753314,-0.3248223,4.33205746913484,124.827523956634,64.8038651924043,65.197,10.9,577.178572918036,18.4571548078596,53.070813570865,25.2413538068182,488503097038.889,10725852.4,1.91424775123596,657.0,20531938.836788826,AFRICA,5.147752793909385,18.331595970508733,2.961740854245959,1.0110398599075652,1.0389225917801421,0.9731618774168715,1.0016103140695347,1.0132481091544145,0.9885143678238967,8.103104581788365,2.8752292585977144,10.4,0.0,1.0
MAR,2019,123651944968.713,34212057363.9327,36210898.0,3364.73950195313,75.9981158798422,1.33479789567415,18.1789365690301,61.8430450233765,-0.3198643,4.83650253578356,128.874798962456,84.1203630467602,71.8694,10.7,614.502733565635,17.1600688643338,53.4781212999139,25.2499524130611,498289999550.8772,10741380.6,1.93579435348511,715.0,20793103.9141145,AFRICA,5.161093969284625,19.745436857158307,3.0323263119944532,1.0094624071136893,1.0247843190125299,0.9850486471986567,0.9882005428893289,0.9935611100428312,0.9946046930588183,8.121105825100972,2.961740854245959,10.9,0.0,1.0
MAR,2020,114775951852.213,30791308264.9522,36584208.0,3090.89428710938,68.8438033904364,1.16907334587558,19.4049859563358,62.0933436005366,-0.314662899999999,5.74683480916137,135.088404811169,84.12036305,67.5867,11.1,575.699296767116,17.6745548244128,53.1903022793513,26.0436433872433,504166807838.2855,10756908.8,1.95758354663849,918.0,21057547.679570787,AFRICA,5.0742870151550115,25.092794136748843,3.2616591894950906,0.917311463141039,1.0054464117602644,0.9123424703809674,0.9944868444681295,0.9988221168032656,0.995659615198539,8.036215741323845,3.0323263119944532,10.7,0.0,1.0
MAR,2021,124135631043.727,33113556352.3356,36954442.0,3309.130859375,75.5234171756506,1.59422321445366,18.9738383456202,62.3173276600289,-0.4447944,6.14617858388986,138.911268095998,88.13031937,73.1296,10.9,616.051393306028,18.8808973994063,51.7882000339975,25.9539090511005,512072023798.7068,10772437.0,1.98165833950043,1006.0,21347289.617792994,AFRICA,5.138351739542156,27.22270843651218,3.340126917599308,1.0650461014837103,1.0478702471652075,1.0163912033622182,1.0088779951133875,1.0155890203658031,0.9933919871937977,8.104440853641634,3.2616591894950906,11.1,0.0,1.0
MAR,2022,126385828220.594,31804833630.4023,37329064.0,3334.91162109375,100.906310201651,1.74814323662076,18.9405784157794,62.5118468550703,-0.4491939,6.47150166958379,141.870002419562,89.9,72.3256,,602.994477750907,21.3232528983588,54.4992684878357,26.0855513037114,518273256239.1737,10748623.0,2.00658464431763,1039.0,21568021.859359298,AFRICA,5.145416733199445,27.833540106979374,3.361539296584335,1.0060905992645262,1.003419775710895,1.0026617210645854,1.005378845023152,0.9927106272286882,1.012761239224193,8.112201457576917,3.340126917599308,10.9,0.0,1.0
MAR,2023,131006044306.041,32536112093.9342,37712505.0,3421.21704101563,93.1178844179777,0.725864122672683,18.150541674579,62.673750838878,-0.3934002,7.02184328513844,148.155101338402,91.0,70.0459,,600.64391286941,18.7206508843713,53.7147502674415,25.3229740167851,524895705521.14923,10748623.0,2.03239965438843,1333.0,21845497.670351528,AFRICA,5.168567889247589,35.34636588049508,3.5930942232043153,1.0234698370729034,1.0418017821072056,0.9824036152086215,1.0159785931726562,1.0019153071027784,1.014036402049335,8.13775162669961,3.361539296584335,,0.0,1.0
MEX,2016,1234800030119.7,282626231215.759,122251351.0,10100.5021214015,75.6903034088551,3.49768027047347,11.5736804911904,77.4405087351486,-0.579800665378571,13.0256,91.3942,59.5404,496.4682,9.2,1525.3837445098,16.5326816284491,60.0750683879945,30.6167913981452,4899818228717.602,50863634.0,2.71644639968872,949.0,138168335.45438474,LATAM,5.431264266285352,7.762695399578856,2.1705035516360556,,,,,,,9.220340416583849,,,0.0,0.0
MEX,2017,1257912134612.3,281086482970.96,123400057.0,10193.7727193457,76.9521260407254,2.78307493352174,11.2156675514112,77.7206924598541,-0.584648728370667,13.7767,92.6494,53.0318,500.6875,10.1,1478.43896510686,16.8285883947461,59.3653310273766,31.9586846731805,4935913800252.682,51680279.0,2.73650026321411,909.0,141423097.08647865,LATAM,5.432105479370861,7.366285090127632,2.1242099496719553,1.0074779624455148,1.0090777790625616,0.998414575516138,0.997852800816201,0.9854545461896906,1.0125812546854127,9.22953229511933,2.1705035516360556,9.2,0.0,0.0
MEX,2018,1282719194577.95,282861872979.039,124573711.0,10296.8690928534,80.2126616568975,3.01417850463095,11.256296772473,78.0271223924494,-0.641221523284912,14.7374,96.4612,56.6596,478.1534,10.3,1493.47882156246,16.3313895424634,59.2695792093443,32.0438654533728,4971979983219.086,53161791.0,2.75670194625855,1147.0,146551212.71629027,LATAM,5.425933993932265,9.207400107073955,2.3231129579353422,1.005027462612096,1.042397455615411,0.9641499575790384,0.9942956367062098,1.0016019638604288,0.9927053585976823,9.239595156441375,2.1242099496719553,10.1,0.0,0.0
MEX,2019,1277682078094.17,270329674204.339,125762982.0,10159.4448364319,77.4619722571128,2.29651449578107,11.1079031013032,78.355984332992,-0.657918453216553,15.3885,97.0359,69.6321,493.673,10.3,1469.65350320528,17.0845735836968,59.1556030063002,31.8382961395485,4993710658262.471,54614549.0,2.7770528793335,1318.0,151667490.55395052,LATAM,5.39816781857348,10.480031397474338,2.4406091258593126,0.9811851261018474,1.0034930148551837,0.9777697617989343,0.988732043731137,0.9931934506661368,0.9955080181690611,9.226159077556066,2.3231129579353422,10.3,0.0,0.0
MEX,2020,1170944075446.26,223928227796.761,126799054.0,9234.64362317923,76.8545557056016,2.81338849125769,12.1968302781894,78.677960602824,-0.642182171344757,17.7521,96.9237,71.4902,439.0381,12.3,1366.42722558757,16.7237606198387,59.1896498577258,30.9999803907609,4967953353146.107,51420181.0,2.79755401611328,1344.0,143850733.86582178,LATAM,5.347134879380528,10.599448163075412,2.4509575248320568,0.9393760752075921,1.0084613502031299,0.9314943750877293,1.0053182695345115,1.0129140699894417,0.992501041618457,9.130717302086811,2.4406091258593126,10.3,0.0,0.0
MEX,2021,1241768434200.36,247412238552.482,127648148.0,9728.05680032556,83.0692976357895,2.70547578986932,11.4047335559142,78.9324007418057,-0.807996511459351,19.2797,99.0948,75.6265,452.7201,13.0,1417.70559078908,16.8243083628705,58.3256995124848,31.9695289853652,4966967924041.284,54172811.0,2.81556797027588,1448.0,152527231.51140887,LATAM,5.367861984703374,11.343682009393508,2.5131443539864593,1.0416420805976485,1.014161284696265,1.0270970666264525,1.0055185204014792,1.0271176189840592,0.9789711536601386,9.182769443038158,2.4509575248320568,12.3,0.0,0.0
MEX,2022,1287835026749.81,265916924961.647,128613117.0,10013.2479236143,88.7984855867186,2.6714140927358,11.1310457406985,79.199683215791,-0.869425058364868,20.2861,105.713,78.6322,452.9546,,1441.98382794786,16.6329908517605,58.1306222617617,33.1638305245733,4984536452800.867,58314144.0,2.83388257026672,1232.0,165255436.28162363,LATAM,5.350955209514073,9.579116257636459,2.3588818934174043,1.022513629528015,1.010664322720061,1.0117242753519422,0.9921469364571215,0.985942956731727,1.006292432724465,9.21166428757448,2.5131443539864593,13.0,0.0,0.0
MEX,2023,1331023107619.63,310210602418.206,129739759.0,10259.1766616403,73.5788616365245,1.70739186154278,11.1313196484459,79.4734935748046,-0.806393921375275,20.0882,111.562,81.1832,475.5955,,1467.10931902847,16.6099613756465,57.5637379012085,32.6059323521063,5045520232579.029,59810052.0,2.85250401496887,1360.0,170608413.4654969,LATAM,5.358963376616066,10.482522940404106,2.4408261350737828,1.0190326924018733,1.046391303083099,0.9738543214181771,0.9968294898224641,0.9771326870134163,1.0201577565368842,9.235927868101285,2.3588818934174043,,0.0,0.0
MYS,2016,314764917575.088,79936132279.2968,31789685.0,9901.47960179812,126.8990100257,4.47130958598651,12.5648977951943,73.8588978909614,0.098701,8.55245970508987,136.725167298764,78.7883099275229,247.4841,4.4,2760.83197397162,16.2387171304782,52.531571127313,37.6832749440922,712271189308.5812,14163700.0,3.01212477684021,1526.0,42662831.70173168,ASIA,5.503243187178182,48.00299216554049,3.8918813608491267,,,,,,,9.200439479682519,,,1.0,0.0
MYS,2017,333061328477.268,84776097978.8984,32355644.0,10293.7629205362,133.155173371956,2.9358203805856,12.1925918694431,74.2354806421432,0.1306432,8.30705146836206,130.853522804244,80.1404790103961,237.8324,5.2,2619.44252695383,14.5249238687121,51.8821117066805,38.114672270307,761433727822.0505,14476800.0,3.03412580490112,1623.0,43924432.45239253,ASIA,5.517440511383313,50.16126398225917,3.93498268286086,0.9949921320873831,0.9986407542941984,0.996346411668935,0.9586183105949966,0.9999999999999999,0.9586183105949967,9.239293449107793,3.8918813608491267,4.4,1.0,0.0
MYS,2018,349191778300.005,85928301771.8117,32910967.0,10610.1950240479,130.402625502126,2.31458721219734,11.9694462955517,74.5634625145296,0.2863954,8.19179819298533,128.873150399987,81.2010486181174,254.2848,5.3,2841.11800656893,16.1560428708823,52.9909917677737,38.2914253580498,809290343202.7598,14776000.0,3.05628776550293,1964.0,45159708.0230713,ASIA,5.5253735721710875,59.67615597560533,4.105550803357102,0.9913134520992009,1.0227418246942592,0.9692704729226718,0.9929306428108167,1.0,0.9929306428108167,9.269570612593471,3.93498268286086,5.2,1.0,0.0
MYS,2019,364602265936.14,84121424844.0786,33440596.0,10902.9834855856,123.028562027943,2.50697705748044,11.653100184343,74.8377707734042,0.3389272,8.86497357882019,133.372921941941,84.1871450078281,255.1651,5.7,2879.89449600209,20.8986497768105,54.1548750822015,37.4765336887335,852947250886.7003,15073400.0,3.07861137390137,2200.0,46405140.683364905,ASIA,5.532487152903601,65.78830114152272,4.201527932593158,0.994046621249669,1.0111454763121226,0.9830896191863341,0.9717129489400897,1.000000000000001,0.9717129489400886,9.296791745038226,4.105550803357102,5.3,1.0,0.0
MYS,2020,344706479641.244,71994732036.4594,33889558.0,10171.4657842762,116.788182437638,1.20275464255821,12.9622736088155,75.0511895575672,0.3499706,9.91101742902637,129.017911652905,89.55501192,253.08,7.0,2719.43378264705,13.6599055069719,54.7885939890947,35.9347266201835,882294620378.8246,14956800.0,3.10109806060791,2263.0,46382503.47290039,ASIA,5.464850589604312,66.77573074278513,4.216204177219414,0.9180364645184109,1.0050028877407728,0.913466494193006,0.8866022505140213,0.999999999999999,0.8866022505140222,9.227341606904542,4.201527932593158,5.7,1.0,0.0
MYS,2021,356134704342.139,71499896555.9799,34282399.0,10388.2667120857,134.035994690727,5.41626377085161,12.6368812579757,75.5088628191907,0.3016338,10.8921782282506,137.684938559871,96.7514278,257.9155,7.5,2781.735038205,14.1005683018031,51.651935586827,37.6826861838931,909679785915.8632,15064200.0,3.13224864006043,3228.0,47184819.96359833,ASIA,5.475620595263539,94.1591047931039,4.555550278004041,1.0036440407299112,0.9917584823182356,1.0119843274583276,1.0041743250765176,1.0,1.0041743250765176,9.248432247470918,4.216204177219414,7.0,1.0,0.0
MYS,2022,388299855024.742,76389737380.2136,34695493.0,11191.6511756943,146.424604753908,3.68486215546291,11.6132678517006,75.9741357073003,0.2952941,12.1753566089982,138.208441079076,97.3986404,276.9845,,3035.37257619634,15.3331668435575,51.0158173538955,38.974240550053,940585534000.2836,15391800.0,3.16371178627014,3342.0,48695219.071912736,ASIA,5.529915333000266,96.32375017700426,4.5780430516673825,1.0546941081354608,1.0544923576662624,1.0001913247333958,1.0794819245428284,1.0,1.0794819245428284,9.322923348569963,4.555550278004041,7.5,1.0,0.0
MYS,2023,402034268648.217,80516549762.9749,35126298.0,11445.3925275079,132.593461641599,1.97990062716743,11.9697728310015,76.4434752105739,0.3016843,13.0287000355119,142.7320920639,97.69272633,282.3786,,3008.82419919301,15.8650142432827,53.5466505609237,37.5648573322214,974072807063.2443,15391800.0,3.20573282241821,3907.0,49341998.456096604,ASIA,5.543853994584069,111.22720646508209,4.720525445558097,1.0023596289705132,1.010703356671134,0.9917446324427952,0.9989460491077546,1.0,0.9989460491077546,9.345342528653756,4.5780430516673825,,1.0,0.0
NIC,2016,13338803114.2245,3785877947.74066,6232666.0,2140.14405941606,93.8137278130087,7.44462628012218,14.4608322130013,58.0043880782023,-0.656879246234894,2.84026,124.273,24.5718,5.7223,49.5,626.823007449197,19.9336354891463,49.4649749753047,25.7948753609806,35375093207.68421,2668628.0,2.21922636032105,2.0,5922289.6034908425,LATAM,4.676445413989978,0.32088996907583367,0.2783057284116039,,,,,,,7.668628423234317,,,0.0,0.0
